Frequency_Hz,Re_Z_ohm,Im_Z_ohm,NegIm_Z_ohm
5.6424179,988.2502885347817,-276.6496960790607,276.6496960790607
5.77098562,987.0305531792799,-266.85730790958706,266.85730790958706
5.90248287,988.4257640405488,-266.660725161637,266.660725161637
6.03697641,1001.1325716945897,-258.91048731165495,258.91048731165495
6.17453451,983.262317631149,-263.68507572038203,263.68507572038203
6.31522699,991.0342669497749,-250.6229924998151,250.6229924998151
6.45912529,1003.1251877546803,-243.6268865512536,243.6268865512536
6.60630244,992.5766074690356,-244.44320596715275,244.44320596715275
6.75683316,989.76515890643,-227.37745824798228,227.37745824798228
6.91079387,998.7671103995344,-235.3624269665887,235.3624269665887
7.0682627,984.978551678163,-215.17428390977435,215.17428390977435
7.22931962,997.2099511996161,-212.72765724273196,212.72765724273196
7.39404636,1004.2569345829343,-216.39426820224043,216.39426820224043
7.56252656,991.5227111350084,-210.21210274900596,210.21210274900596
7.73484573,994.6021107534831,-192.07031649387758,192.07031649387758
7.91109135,998.2388334037407,-214.09498097349712,214.09498097349712
8.0913529,996.7509329864389,-195.69929192068088,195.69929192068088
8.27572187,999.6210433650283,-175.1270653054829,175.1270653054829
8.46429185,994.0040833189734,-187.11835781631677,187.11835781631677
8.65715858,994.986073671052,-181.82439519308537,181.82439519308537
8.85441996,1003.4586102196172,-159.98265097077743,159.98265097077743
9.05617612,1003.6212964061355,-173.9905434731415,173.9905434731415
9.26252948,994.9495227683827,-165.81560036248862,165.81560036248862
9.4735848,990.0017075770429,-153.58238803533214,153.58238803533214
9.6894492,984.7293533114454,-155.27526012839454,155.27526012839454
9.91023227,1004.0008074425767,-155.78282866751206,155.78282866751206
10.1360461,983.9179017405584,-153.0430868726451,153.0430868726451
10.3670053,1001.2642877872801,-150.49761070325027,150.49761070325027
10.6032271,985.295932593786,-149.35854054949374,149.35854054949374
10.8448315,974.2020201119752,-144.89153803347074,144.89153803347074
11.091941,991.9222864921886,-138.15941067636058,138.15941067636058
11.3446811,999.1756351033863,-141.4387709771607,141.4387709771607
11.6031802,994.6167246192334,-139.7346988295175,139.7346988295175
11.8675694,984.296710049236,-130.3279643677729,130.3279643677729
12.137983,989.31903789804,-125.44671541052446,125.44671541052446
12.4145582,996.8100654332073,-138.2549900205263,138.2549900205263
12.6974354,1000.6031756546948,-123.5961350198118,123.5961350198118
12.9867582,991.583840624013,-109.25992029548118,109.25992029548118
13.2826735,982.3237109446177,-112.81615967323017,112.81615967323017
13.5853315,999.6206948520118,-122.07923969635019,122.07923969635019
13.8948859,1000.66704798995,-106.81857460952264,106.81857460952264
14.2114937,988.2693770029923,-99.14761470260473,99.14761470260473
14.5353158,1003.8354725584932,-108.8316203861253,108.8316203861253
14.8665164,1000.906303116423,-107.84777311843926,107.84777311843926
15.2052638,988.1656352406322,-99.03616996172357,99.03616996172357
15.5517298,990.8455815797843,-91.50285372830027,91.50285372830027
15.9060904,994.8188362596585,-84.36263494149958,84.36263494149958
16.2685254,994.1384726665085,-99.2387255864667,99.2387255864667
16.6392188,977.680257215243,-99.84877472255761,99.84877472255761
17.0183588,986.1640826798689,-91.23890652062184,91.23890652062184
17.4061379,991.1029661534042,-83.37331307647482,83.37331307647482
17.8027528,987.8100804395614,-88.25701790194731,88.25701790194731
18.208405,1001.4120596775404,-93.55929131991415,93.55929131991415
