Frequency_Hz,Re_Z_ohm,Im_Z_ohm,NegIm_Z_ohm
340.627928,13517.314113470584,-31401.937408865826,31401.937408865826
349.962904,13518.150854213327,-30234.360737193663,30234.360737193663
359.553706,11955.427182141804,-28721.069119736203,28721.069119736203
369.407347,12046.916245658336,-28477.438508227988,28477.438508227988
379.531028,12527.203072969709,-27136.224256551857,27136.224256551857
389.932151,11998.12272652753,-26948.22486159675,26948.22486159675
400.618319,11678.151860284626,-26628.824032331602,26628.824032331602
411.597343,11845.306436413546,-25310.016705456008,25310.016705456008
422.877249,11954.579472619474,-25555.11844404386,25555.11844404386
434.466284,11465.793547826543,-24837.016146445185,24837.016146445185
446.372918,11923.55918057213,-24764.264112527413,24764.264112527413
458.605857,11854.088184812937,-24250.74777857182,24250.74777857182
471.174041,11629.15641366475,-23192.549532859568,23192.549532859568
484.086658,11451.317562111924,-22758.51434570165,22758.51434570165
497.353149,11646.411866509306,-22343.976883566003,22343.976883566003
510.98321,11477.945241186817,-22352.85480615648,22352.85480615648
524.986806,10767.29161750455,-21232.674964908827,21232.674964908827
539.374174,11029.940781149851,-21517.33843013762,21517.33843013762
554.155829,11149.790425562167,-20978.53811973524,20978.53811973524
569.34258,11036.805938546266,-20159.13848468894,20159.13848468894
584.945526,10641.616362083729,-20132.490628038828,20132.490628038828
600.976073,10289.896088210875,-19885.18765397067,19885.18765397067
617.445941,9998.9057864407,-18408.031175936427,18408.031175936427
634.36717,10023.554994273309,-18584.667692074807,18584.667692074807
651.752127,10047.848307614802,-18307.23124287851,18307.23124287851
669.613523,9883.236020857761,-17992.413738776293,17992.413738776293
687.964414,9836.540437390766,-17322.481438133735,17322.481438133735
706.818215,9741.501106294858,-17127.25627185567,17127.25627185567
726.188708,9242.218526039123,-16756.071516385844,16756.071516385844
746.090053,9495.934709603462,-16401.133460163415,16401.133460163415
766.536799,9561.426073306391,-15856.41360074875,15856.41360074875
787.543891,9529.054367072815,-15647.9212539335,15647.9212539335
809.126687,9127.0883849864,-15371.768769212022,15371.768769212022
831.300964,9053.092216386638,-15019.333580519415,15019.333580519415
854.082931,8992.956002850162,-14814.102409476487,14814.102409476487
877.489243,8943.981447987382,-14498.514675513494,14498.514675513494
901.537009,8665.728156876932,-14462.186753484522,14462.186753484522
926.243809,8734.205495806524,-13961.37871514632,13961.37871514632
951.627704,8736.282173910158,-13792.76821832122,13792.76821832122
977.707249,8458.458039304378,-13478.711033530248,13478.711033530248
1004.50151,8392.633601065727,-13138.34652687668,13138.34652687668
1032.03007,8365.666761409531,-12971.02796901297,12971.02796901297
1060.31306,8230.965218083176,-12830.895597364562,12830.895597364562
1089.37115,8163.033873776794,-12361.104215986246,12361.104215986246
1119.22558,8174.740594776186,-12151.54865674735,12151.54865674735
1149.89818,8037.537344267968,-11893.737207728183,11893.737207728183
1181.41137,7942.985400638478,-11596.095457890327,11596.095457890327
1213.78818,7833.126633592198,-11586.895915415538,11586.895915415538
1247.05228,7680.253640255914,-11091.694859999801,11091.694859999801
1281.228,7907.359734702788,-10871.571856318375,10871.571856318375
1316.3403,7539.095740822717,-10620.310524495837,10620.310524495837
1352.41487,7469.8225113965,-10468.439717807369,10468.439717807369
1389.47807,7407.566045248214,-10143.426061012155,10143.426061012155
1427.55699,7265.018795300839,-9937.302565273721,9937.302565273721
1466.67947,7066.956612555139,-9827.470006595402,9827.470006595402
1506.87411,7187.239806516765,-9674.098701057612,9674.098701057612
1548.17029,7120.907335518346,-9539.523898516318,9539.523898516318
1590.59821,6940.927483020877,-9144.334259108207,9144.334259108207
1634.18887,6979.201254048428,-9121.815450857575,9121.815450857575
1678.97414,6801.485680467768,-8883.114309833258,8883.114309833258
1724.98675,6737.13696869689,-8561.37395103786,8561.37395103786
1772.26036,6629.3393349205935,-8463.832866857481,8463.832866857481
1820.8295,6612.139060861474,-8463.152061846647,8463.152061846647
1870.72969,6524.211283378188,-8082.656701408488,8082.656701408488
1921.99741,6534.361127369579,-7890.270434044299,7890.270434044299
1974.67013,6232.550062134203,-7815.770340999655,7815.770340999655
2028.78636,6189.570661629683,-7508.549626244479,7508.549626244479
2084.38565,6171.068434119291,-7438.369441958661,7438.369441958661
2141.50865,6224.439920504784,-7300.774263825961,7300.774263825961
2200.19712,6031.941871996388,-7032.617673498878,7032.617673498878
2260.49395,6034.42726378839,-6876.1021891158125,6876.1021891158125
2322.44324,5953.96218932123,-6656.805722114867,6656.805722114867
2386.09025,5855.585437871055,-6469.146962730674,6469.146962730674
2451.48153,5790.56431763905,-6446.895309270331,6446.895309270331
2518.66486,5804.01139057155,-6283.142754467937,6283.142754467937
2587.68937,5682.091715803699,-6084.775118949642,6084.775118949642
2658.60551,5740.123986156062,-5944.072392580956,5944.072392580956
