Frequency_Hz,Re_Z_ohm,Im_Z_ohm,NegIm_Z_ohm
657.664002,33495.57372985099,-41122.357365801334,41122.357365801334
666.614742,33628.30364806986,-40820.51598206214,40820.51598206214
675.6873,32313.278482947284,-40313.373678070966,40313.373678070966
684.883335,32105.761142928808,-38900.347661369,38900.347661369
694.204527,31834.063722105206,-38769.21722521435,38769.21722521435
703.652579,32485.1462540114,-39228.747558063864,39228.747558063864
713.229219,30989.230699367887,-38298.571784259,38298.571784259
722.936195,32227.15892821218,-37718.48925232793,37718.48925232793
732.775282,31807.067080867237,-37018.31565853543,37018.31565853543
742.748279,30966.43932354551,-37995.67723002346,37995.67723002346
752.857007,30793.858949836886,-37280.31195014421,37280.31195014421
763.103313,30804.767960019213,-37181.04099347774,37181.04099347774
773.489071,30226.691627053893,-36360.424045571286,36360.424045571286
784.016178,30031.833924902963,-35369.75261239025,35369.75261239025
794.686558,29370.72504823931,-34799.88802383696,34799.88802383696
805.50216,30218.515204152958,-35846.25871938066,35846.25871938066
816.464962,31134.46849531255,-34247.54187083458,34247.54187083458
827.576966,29685.56758674668,-34880.4239172351,34880.4239172351
838.840204,29525.727806163493,-34105.875105761275,34105.875105761275
850.256733,29683.69002430541,-35186.8988542768,35186.8988542768
861.82864,29366.525736097938,-33134.50922625042,33134.50922625042
873.558039,29823.016356957163,-34722.683475472404,34722.683475472404
885.447074,29157.033139864077,-33221.48318341599,33221.48318341599
897.497918,29252.332666195834,-32924.53955112023,32924.53955112023
909.712772,28375.003444295762,-32581.938276939138,32581.938276939138
922.09387,27779.264762189585,-31820.4181197131,31820.4181197131
934.643473,27739.821662427257,-31326.611139161567,31326.611139161567
947.363874,28326.020377090157,-32669.331465437335,32669.331465437335
960.2574,28136.984444508325,-31712.623671746456,31712.623671746456
973.326404,28568.101371396628,-30180.362631534976,30180.362631534976
986.573277,26421.320863021556,-29900.655656208524,29900.655656208524
