% Moku:Go Frequency Response Analyzer
% Channel 1, DC coupling, 10 Vpp range, amplitude 20 mVpp, offset 0.000 0 V, phase 0.000 deg
% Channel 2, DC coupling, 10 Vpp range, amplitude 20 mVpp, offset 0.000 0 V, phase 0.000 deg
% Logarithmic sweep from 100.0000 mHz to 10.00000 kHz with 512 pts, dynamic amplitude mode off, measuring fundamental, normalization off
% Averaging time 2.00 ms, 1 cycles; Settling time 100 us, 1 cycles
% Acquired 2025-09-04 T 17:32:22 -0400
% Frequency (Hz), Channel 1 Magnitude (dBVpp), Channel 1 Phase (deg), Channel 2 Magnitude (dBVpp), Channel 2 Phase (deg), Math (Ch 1 / Ch 2) Magnitude (dBVpp), Math (Ch 1 / Ch 2) Phase (deg)
8.57952073e+02, -3.4171e+01, 1.7320e+02, 5.9190e+00, 1.6759e+02, -4.0090e+01, 5.6076e+00
8.77501306e+02, -3.4246e+01, 1.7217e+02, 5.8716e+00, 1.6697e+02, -4.0118e+01, 5.2032e+00
8.97495986e+02, -3.4074e+01, 1.7211e+02, 5.9118e+00, 1.6710e+02, -3.9986e+01, 5.0102e+00
9.17946263e+02, -3.4317e+01, 1.7142e+02, 5.9120e+00, 1.6604e+02, -4.0229e+01, 5.3784e+00
9.38862519e+02, -3.4194e+01, 1.7203e+02, 5.8956e+00, 1.6655e+02, -4.0090e+01, 5.4860e+00
9.60255371e+02, -3.4173e+01, 1.7147e+02, 5.8797e+00, 1.6620e+02, -4.0053e+01, 5.2714e+00
9.82135679e+02, -3.4080e+01, 1.7253e+02, 5.8558e+00, 1.6607e+02, -3.9936e+01, 6.4606e+00
1.00451455e+03, -3.4166e+01, 1.7134e+02, 5.8669e+00, 1.6556e+02, -4.0033e+01, 5.7819e+00
1.02740334e+03, -3.4101e+01, 1.7166e+02, 5.7747e+00, 1.6534e+02, -3.9876e+01, 6.3226e+00
1.05081368e+03, -3.4176e+01, 1.7060e+02, 5.8521e+00, 1.6499e+02, -4.0028e+01, 5.6111e+00
1.07475744e+03, -3.4176e+01, 1.7080e+02, 5.8466e+00, 1.6458e+02, -4.0023e+01, 6.2194e+00
1.09924679e+03, -3.4193e+01, 1.7059e+02, 5.8169e+00, 1.6433e+02, -4.0010e+01, 6.2574e+00
1.12429414e+03, -3.4261e+01, 1.7052e+02, 5.8386e+00, 1.6390e+02, -4.0100e+01, 6.6200e+00
1.14991223e+03, -3.4144e+01, 1.7018e+02, 5.8093e+00, 1.6379e+02, -3.9953e+01, 6.3897e+00
1.17611404e+03, -3.4257e+01, 1.7048e+02, 5.7769e+00, 1.6314e+02, -4.0034e+01, 7.3376e+00
1.20291289e+03, -3.4208e+01, 1.6908e+02, 5.8042e+00, 1.6276e+02, -4.0012e+01, 6.3262e+00
1.23032238e+03, -3.4278e+01, 1.6970e+02, 5.7350e+00, 1.6242e+02, -4.0013e+01, 7.2827e+00
1.25835641e+03, -3.4273e+01, 1.6975e+02, 5.7572e+00, 1.6209e+02, -4.0030e+01, 7.6569e+00
1.28702923e+03, -3.4302e+01, 1.6921e+02, 5.7501e+00, 1.6200e+02, -4.0052e+01, 7.2086e+00
1.31635538e+03, -3.4393e+01, 1.6916e+02, 5.6875e+00, 1.6118e+02, -4.0081e+01, 7.9873e+00
1.34634976e+03, -3.4277e+01, 1.6920e+02, 5.6999e+00, 1.6103e+02, -3.9977e+01, 8.1732e+00
1.37702758e+03, -3.4339e+01, 1.6820e+02, 5.6656e+00, 1.6045e+02, -4.0004e+01, 7.7425e+00
1.40840443e+03, -3.4392e+01, 1.6781e+02, 5.6409e+00, 1.6008e+02, -4.0033e+01, 7.7358e+00
1.44049623e+03, -3.4402e+01, 1.6826e+02, 5.5357e+00, 1.5952e+02, -3.9938e+01, 8.7455e+00
1.47331927e+03, -3.4309e+01, 1.6800e+02, 5.5970e+00, 1.5925e+02, -3.9906e+01, 8.7548e+00
1.50689022e+03, -3.4441e+01, 1.6722e+02, 5.5838e+00, 1.5884e+02, -4.0025e+01, 8.3780e+00
1.54122611e+03, -3.4528e+01, 1.6777e+02, 5.5575e+00, 1.5858e+02, -4.0085e+01, 9.1847e+00
1.57634437e+03, -3.4407e+01, 1.6709e+02, 5.5429e+00, 1.5792e+02, -3.9950e+01, 9.1714e+00
1.61226284e+03, -3.4480e+01, 1.6729e+02, 5.5588e+00, 1.5750e+02, -4.0039e+01, 9.7890e+00
1.64899974e+03, -3.4661e+01, 1.6697e+02, 5.4739e+00, 1.5660e+02, -4.0135e+01, 1.0365e+01
1.68657373e+03, -3.4497e+01, 1.6659e+02, 5.4650e+00, 1.5642e+02, -3.9962e+01, 1.0172e+01
1.72500387e+03, -3.4518e+01, 1.6626e+02, 5.4550e+00, 1.5601e+02, -3.9973e+01, 1.0249e+01
1.76430968e+03, -3.4487e+01, 1.6531e+02, 5.3993e+00, 1.5529e+02, -3.9886e+01, 1.0017e+01
1.80451111e+03, -3.4633e+01, 1.6574e+02, 5.3672e+00, 1.5499e+02, -4.0000e+01, 1.0743e+01
1.84562857e+03, -3.4626e+01, 1.6503e+02, 5.3521e+00, 1.5459e+02, -3.9978e+01, 1.0435e+01
1.88768292e+03, -3.4506e+01, 1.6521e+02, 5.3362e+00, 1.5413e+02, -3.9842e+01, 1.1075e+01
1.93069553e+03, -3.4667e+01, 1.6481e+02, 5.2894e+00, 1.5338e+02, -3.9956e+01, 1.1430e+01
1.97468821e+03, -3.4716e+01, 1.6452e+02, 5.2478e+00, 1.5290e+02, -3.9964e+01, 1.1619e+01
2.01968331e+03, -3.4592e+01, 1.6382e+02, 5.1811e+00, 1.5229e+02, -3.9773e+01, 1.1521e+01
2.06570367e+03, -3.4739e+01, 1.6401e+02, 5.1743e+00, 1.5180e+02, -3.9913e+01, 1.2207e+01
2.11277264e+03, -3.4673e+01, 1.6316e+02, 5.1614e+00, 1.5132e+02, -3.9834e+01, 1.1832e+01
2.16091412e+03, -3.4727e+01, 1.6282e+02, 5.1680e+00, 1.5076e+02, -3.9895e+01, 1.2051e+01
2.21015255e+03, -3.4793e+01, 1.6360e+02, 5.0585e+00, 1.5017e+02, -3.9852e+01, 1.3427e+01
2.26051292e+03, -3.4910e+01, 1.6230e+02, 5.0230e+00, 1.4947e+02, -3.9933e+01, 1.2830e+01
2.31202081e+03, -3.4832e+01, 1.6214e+02, 4.9584e+00, 1.4877e+02, -3.9790e+01, 1.3373e+01
2.36470234e+03, -3.4816e+01, 1.6246e+02, 4.9368e+00, 1.4841e+02, -3.9753e+01, 1.4049e+01
2.41858427e+03, -3.4965e+01, 1.6189e+02, 4.8969e+00, 1.4779e+02, -3.9862e+01, 1.4100e+01
2.47369396e+03, -3.4944e+01, 1.6150e+02, 4.8078e+00, 1.4686e+02, -3.9752e+01, 1.4635e+01
2.53005937e+03, -3.5071e+01, 1.6112e+02, 4.7778e+00, 1.4639e+02, -3.9849e+01, 1.4725e+01
2.58770911e+03, -3.5070e+01, 1.6104e+02, 4.7447e+00, 1.4581e+02, -3.9815e+01, 1.5231e+01
2.64667246e+03, -3.5073e+01, 1.6027e+02, 4.6920e+00, 1.4528e+02, -3.9765e+01, 1.4989e+01
2.70697934e+03, -3.5214e+01, 1.5963e+02, 4.6222e+00, 1.4452e+02, -3.9836e+01, 1.5110e+01
2.76866038e+03, -3.5057e+01, 1.6026e+02, 4.5933e+00, 1.4396e+02, -3.9650e+01, 1.6301e+01
2.83174687e+03, -3.5184e+01, 1.6047e+02, 4.4784e+00, 1.4314e+02, -3.9662e+01, 1.7336e+01
2.89627084e+03, -3.5234e+01, 1.5935e+02, 4.4859e+00, 1.4264e+02, -3.9720e+01, 1.6710e+01
2.96226506e+03, -3.5350e+01, 1.5893e+02, 4.3964e+00, 1.4195e+02, -3.9747e+01, 1.6979e+01
3.02976301e+03, -3.5433e+01, 1.5775e+02, 4.3534e+00, 1.4119e+02, -3.9787e+01, 1.6552e+01
3.09879896e+03, -3.5324e+01, 1.5925e+02, 4.2685e+00, 1.4048e+02, -3.9592e+01, 1.8767e+01
3.16940797e+03, -3.5430e+01, 1.5766e+02, 4.2186e+00, 1.3982e+02, -3.9648e+01, 1.7839e+01
3.24162587e+03, -3.5418e+01, 1.5756e+02, 4.1676e+00, 1.3921e+02, -3.9586e+01, 1.8348e+01
3.31548931e+03, -3.5551e+01, 1.5729e+02, 4.0581e+00, 1.3828e+02, -3.9609e+01, 1.9007e+01
3.39103581e+03, -3.5505e+01, 1.5727e+02, 4.0143e+00, 1.3774e+02, -3.9519e+01, 1.9531e+01
3.46830370e+03, -3.5616e+01, 1.5628e+02, 3.9426e+00, 1.3702e+02, -3.9559e+01, 1.9254e+01
3.54733221e+03, -3.5754e+01, 1.5650e+02, 3.8526e+00, 1.3631e+02, -3.9606e+01, 2.0191e+01
3.62816146e+03, -3.5821e+01, 1.5563e+02, 3.7731e+00, 1.3544e+02, -3.9594e+01, 2.0192e+01
3.71083248e+03, -3.5767e+01, 1.5586e+02, 3.6904e+00, 1.3481e+02, -3.9457e+01, 2.1058e+01
3.79538724e+03, -3.5896e+01, 1.5541e+02, 3.6231e+00, 1.3414e+02, -3.9519e+01, 2.1271e+01
3.88186865e+03, -3.5910e+01, 1.5580e+02, 3.5047e+00, 1.3316e+02, -3.9414e+01, 2.2639e+01
3.97032062e+03, -3.5840e+01, 1.5492e+02, 3.4583e+00, 1.3263e+02, -3.9299e+01, 2.2290e+01
4.06078806e+03, -3.6068e+01, 1.5467e+02, 3.3559e+00, 1.3178e+02, -3.9424e+01, 2.2891e+01
4.15331687e+03, -3.5943e+01, 1.5464e+02, 3.2792e+00, 1.3118e+02, -3.9222e+01, 2.3454e+01
4.24795405e+03, -3.6165e+01, 1.5368e+02, 3.1746e+00, 1.3027e+02, -3.9340e+01, 2.3406e+01
4.34474761e+03, -3.6127e+01, 1.5333e+02, 3.0835e+00, 1.2957e+02, -3.9211e+01, 2.3761e+01
4.44374671e+03, -3.6287e+01, 1.5330e+02, 2.9914e+00, 1.2889e+02, -3.9278e+01, 2.4416e+01
4.54500160e+03, -3.6333e+01, 1.5348e+02, 2.8796e+00, 1.2804e+02, -3.9213e+01, 2.5441e+01
4.64856367e+03, -3.6303e+01, 1.5298e+02, 2.7866e+00, 1.2724e+02, -3.9089e+01, 2.5737e+01
4.75448550e+03, -3.6534e+01, 1.5193e+02, 2.6889e+00, 1.2646e+02, -3.9223e+01, 2.5474e+01
4.86282085e+03, -3.6519e+01, 1.5205e+02, 2.5878e+00, 1.2572e+02, -3.9106e+01, 2.6326e+01
4.97362473e+03, -3.6565e+01, 1.5194e+02, 2.4733e+00, 1.2491e+02, -3.9039e+01, 2.7031e+01
5.08695338e+03, -3.6652e+01, 1.5236e+02, 2.3546e+00, 1.2412e+02, -3.9006e+01, 2.8239e+01
5.20286432e+03, -3.6623e+01, 1.5133e+02, 2.2615e+00, 1.2335e+02, -3.8885e+01, 2.7982e+01
5.32141640e+03, -3.6757e+01, 1.5150e+02, 2.1394e+00, 1.2241e+02, -3.8896e+01, 2.9091e+01
5.44266980e+03, -3.6774e+01, 1.5127e+02, 2.0451e+00, 1.2188e+02, -3.8819e+01, 2.9388e+01
5.56668608e+03, -3.6951e+01, 1.5026e+02, 1.9340e+00, 1.2090e+02, -3.8885e+01, 2.9358e+01
5.69352818e+03, -3.7031e+01, 1.5158e+02, 1.8025e+00, 1.2025e+02, -3.8833e+01, 3.1325e+01
5.82326049e+03, -3.7010e+01, 1.5041e+02, 1.6836e+00, 1.1953e+02, -3.8694e+01, 3.0888e+01
5.95594887e+03, -3.7030e+01, 1.5016e+02, 1.5609e+00, 1.1867e+02, -3.8590e+01, 3.1492e+01
6.09166068e+03, -3.7113e+01, 1.5077e+02, 1.4472e+00, 1.1797e+02, -3.8561e+01, 3.2793e+01
6.23046482e+03, -3.7231e+01, 1.5006e+02, 1.3258e+00, 1.1715e+02, -3.8556e+01, 3.2905e+01
6.37243173e+03, -3.7268e+01, 1.4947e+02, 1.2043e+00, 1.1629e+02, -3.8472e+01, 3.3182e+01
6.51763349e+03, -3.7360e+01, 1.4952e+02, 1.0790e+00, 1.1559e+02, -3.8439e+01, 3.3933e+01
6.66614380e+03, -3.7362e+01, 1.4928e+02, 9.4164e-01, 1.1468e+02, -3.8303e+01, 3.4594e+01
6.81803806e+03, -3.7473e+01, 1.4917e+02, 8.0988e-01, 1.1389e+02, -3.8283e+01, 3.5283e+01
6.97339338e+03, -3.7511e+01, 1.4861e+02, 6.8117e-01, 1.1304e+02, -3.8192e+01, 3.5572e+01
7.13228860e+03, -3.7695e+01, 1.4858e+02, 5.5273e-01, 1.1231e+02, -3.8248e+01, 3.6266e+01
7.29480440e+03, -3.7830e+01, 1.4877e+02, 4.1705e-01, 1.1153e+02, -3.8247e+01, 3.7233e+01
7.46102328e+03, -3.7667e+01, 1.4844e+02, 2.9365e-01, 1.1063e+02, -3.7960e+01, 3.7811e+01
7.63102961e+03, -3.7878e+01, 1.4881e+02, 1.2071e-01, 1.0994e+02, -3.7999e+01, 3.8874e+01
7.80490968e+03, -3.7875e+01, 1.4771e+02, 1.3498e-02, 1.0914e+02, -3.7889e+01, 3.8577e+01
7.98275178e+03, -3.8035e+01, 1.4792e+02, -1.3305e-01, 1.0834e+02, -3.7902e+01, 3.9582e+01
8.16464617e+03, -3.7966e+01, 1.4776e+02, -2.5730e-01, 1.0753e+02, -3.7709e+01, 4.0236e+01
8.35068520e+03, -3.8135e+01, 1.4722e+02, -4.4269e-01, 1.0673e+02, -3.7692e+01, 4.0481e+01
8.54096330e+03, -3.7992e+01, 1.4772e+02, -5.3836e-01, 1.0587e+02, -3.7454e+01, 4.1844e+01
8.73557706e+03, -3.8183e+01, 1.4707e+02, -7.0388e-01, 1.0507e+02, -3.7479e+01, 4.2001e+01
8.93462527e+03, -3.8322e+01, 1.4603e+02, -8.7012e-01, 1.0398e+02, -3.7452e+01, 4.2051e+01
9.13820898e+03, -3.8216e+01, 1.4672e+02, -9.5842e-01, 1.0329e+02, -3.7258e+01, 4.3434e+01
9.34643154e+03, -3.8263e+01, 1.4586e+02, -1.0642e+00, 1.0243e+02, -3.7199e+01, 4.3426e+01
9.55939864e+03, -3.8484e+01, 1.4514e+02, -1.3314e+00, 1.0148e+02, -3.7152e+01, 4.3664e+01
9.77721839e+03, -3.8407e+01, 1.4630e+02, -1.4446e+00, 1.0095e+02, -3.6962e+01, 4.5344e+01
1.00000014e+04, -3.8723e+01, 1.4443e+02, -1.7061e+00, 9.9910e+01, -3.7016e+01, 4.4521e+01
