% Moku:Go Frequency Response Analyzer
% Channel 1, DC coupling, 10 Vpp range, amplitude 20 mVpp, offset 100.0 mV, phase 0.000 deg
% Channel 2, DC coupling, 10 Vpp range, amplitude 20 mVpp, offset 0.000 0 V, phase 0.000 deg
% Logarithmic sweep from 1.000000 Hz to 20.00000 MHz with 512 pts, dynamic amplitude mode off, measuring fundamental, normalization off
% Averaging time 2.00 ms, 1 cycles; Settling time 100 us, 1 cycles
% Acquired 2025-09-09 T 14:19:53 -0400
% Frequency (Hz), Channel 1 Magnitude (dBVpp), Channel 1 Phase (deg), Channel 2 Magnitude (dBVpp), Channel 2 Phase (deg), Math (Ch 1 / Ch 2) Magnitude (dBVpp), Math (Ch 1 / Ch 2) Phase (deg)
8.22470178e+05, -8.6274e+01, -2.7751e+02, -7.6149e+01, -6.3387e+02, -1.0125e+01, -3.6467e+00
8.49978402e+05, -9.2512e+01, -2.8220e+02, -8.5071e+01, -7.2807e+02, -7.4418e+00, 8.5874e+01
8.78406663e+05, -9.1185e+01, -3.1541e+02, -8.6058e+01, -6.6721e+02, -5.1273e+00, -8.1976e+00
9.07785731e+05, -9.5310e+01, -4.0332e+02, -8.0990e+01, -7.0525e+02, -1.4320e+01, -5.8064e+01
9.38147407e+05, -1.0096e+02, -2.3892e+02, -8.5730e+01, -5.6903e+02, -1.5227e+01, -2.9891e+01
9.69524556e+05, -9.2597e+01, -3.0013e+02, -7.9402e+01, -6.9650e+02, -1.3194e+01, 3.6370e+01
1.00195114e+06, -9.4940e+01, -2.3334e+02, -8.3552e+01, -6.1825e+02, -1.1388e+01, 2.4910e+01
1.03546226e+06, -8.9854e+01, -1.6661e+02, -8.6415e+01, -5.5630e+02, -3.4387e+00, 2.9694e+01
1.07009419e+06, -9.4715e+01, -1.9127e+02, -8.8426e+01, -3.8848e+02, -6.2892e+00, 1.9721e+02
1.10588441e+06, -9.5697e+01, -1.6990e+02, -8.8533e+01, -3.9571e+02, -7.1640e+00, 2.2581e+02
1.14287167e+06, -9.6736e+01, 3.7805e+00, -8.9334e+01, -3.4994e+02, -7.4027e+00, 3.5372e+02
1.18109600e+06, -9.0971e+01, -8.6897e+01, -1.0203e+02, -4.7071e+02, 1.1062e+01, 3.8382e+02
1.22059877e+06, -9.4412e+01, 3.6989e+01, -8.4908e+01, -3.1397e+02, -9.5043e+00, 3.5096e+02
1.26142275e+06, -9.2048e+01, -1.2444e+02, -8.5024e+01, -4.3549e+02, -7.0237e+00, 3.1105e+02
1.30361212e+06, -8.9000e+01, -1.3291e+02, -8.3578e+01, -4.7017e+02, -5.4224e+00, 3.3726e+02
1.34721255e+06, -8.9198e+01, -6.5032e+01, -7.9886e+01, -4.4259e+02, -9.3122e+00, 3.7756e+02
1.39227124e+06, -9.1898e+01, -6.0749e+01, -8.3265e+01, -4.2335e+02, -8.6323e+00, 3.6260e+02
1.43883695e+06, -1.0210e+02, -1.0861e+02, -8.6624e+01, -4.8416e+02, -1.5479e+01, 3.7554e+02
1.48696009e+06, -9.3437e+01, -2.2023e+01, -8.4834e+01, -4.0411e+02, -8.6030e+00, 3.8208e+02
1.53669275e+06, -9.0408e+01, 7.5149e+01, -9.4044e+01, -2.3240e+02, 3.6361e+00, 3.0755e+02
1.58808877e+06, -8.9977e+01, 7.2967e+01, -9.5576e+01, -3.2525e+02, 5.5991e+00, 3.9822e+02
1.64120376e+06, -9.0681e+01, -1.4714e+01, -8.3149e+01, -4.2166e+02, -7.5319e+00, 4.0695e+02
1.69609524e+06, -9.2505e+01, 3.7828e+01, -8.2880e+01, -3.6247e+02, -9.6248e+00, 4.0030e+02
1.75282261e+06, -1.1150e+02, 1.6034e+02, -8.6601e+01, -4.0346e+02, -2.4895e+01, 5.6380e+02
1.81144727e+06, -8.6867e+01, 1.1959e+02, -7.9118e+01, -2.6108e+02, -7.7493e+00, 7.4068e+02
1.87203269e+06, -1.1575e+02, 2.6152e+02, -9.2952e+01, -3.8398e+02, -2.2795e+01, 6.4551e+02
1.93464443e+06, -9.4254e+01, 1.0064e+02, -8.1298e+01, -2.7966e+02, -1.2956e+01, 7.4030e+02
1.99935028e+06, -9.5572e+01, 2.7961e+02, -9.6042e+01, -3.8855e+02, 4.7057e-01, 6.6816e+02
2.06622028e+06, -9.4399e+01, 3.2397e+02, -9.5136e+01, -4.0310e+02, 7.3758e-01, 7.2707e+02
2.13532680e+06, -8.9834e+01, 3.2737e+02, -8.6038e+01, -3.5595e+02, -3.7960e+00, 6.8332e+02
2.20674464e+06, -1.0126e+02, 3.1966e+02, -9.0033e+01, -2.8127e+02, -1.1230e+01, 6.0092e+02
2.28055112e+06, -1.0172e+02, 3.7870e+02, -9.1747e+01, -2.1117e+02, -9.9712e+00, 5.8988e+02
2.35682612e+06, -1.0354e+02, 3.4422e+02, -9.1777e+01, -1.5803e+02, -1.1759e+01, 5.0225e+02
2.43565220e+06, -9.6253e+01, 4.6692e+02, -1.0480e+02, -2.1878e+02, 8.5515e+00, 3.2570e+02
2.51711469e+06, -9.3944e+01, 4.8916e+02, -9.7605e+01, -6.0511e+01, 3.6605e+00, 1.8968e+02
2.60130176e+06, -9.2947e+01, 5.1749e+02, -9.2382e+01, -1.9019e+02, -5.6491e-01, 3.4768e+02
2.68830454e+06, -9.6565e+01, 5.4719e+02, -9.0342e+01, -6.4240e+01, -6.2228e+00, 2.5143e+02
2.77821720e+06, -8.8856e+01, 5.8589e+02, -9.2012e+01, -1.1803e+02, 3.1565e+00, 3.4392e+02
2.87113707e+06, -9.4450e+01, 5.8972e+02, -8.6123e+01, -1.9598e+02, -8.3270e+00, 4.2570e+02
2.96716472e+06, -9.4666e+01, 6.5956e+02, -9.9342e+01, -3.3954e+02, 4.6766e+00, 2.7910e+02
3.06640411e+06, -9.2826e+01, 7.0731e+02, -9.4939e+01, -3.7565e+02, 2.1129e+00, 3.6296e+02
3.16896264e+06, -9.4768e+01, 7.5539e+02, -9.3507e+01, -4.8731e+02, -1.2611e+00, 5.2270e+02
3.27495132e+06, -9.9056e+01, 7.8778e+02, -9.5184e+01, -3.0983e+02, -3.8720e+00, 3.7761e+02
3.38448489e+06, -9.4017e+01, 8.4864e+02, -8.7813e+01, -1.3148e+02, -6.2033e+00, 2.6012e+02
3.49768191e+06, -8.9493e+01, 8.4151e+02, -9.1116e+01, -2.2340e+02, 1.6230e+00, 3.4490e+02
3.61466489e+06, -9.6437e+01, 8.9697e+02, -9.7661e+01, -2.6667e+02, 1.2244e+00, 4.4364e+02
3.73556048e+06, -1.0526e+02, 9.1286e+02, -9.2404e+01, -1.1678e+02, -1.2853e+01, 3.0964e+02
3.86049952e+06, -9.4272e+01, 1.0384e+03, -9.2257e+01, -4.3272e+01, -2.0152e+00, 3.6167e+02
3.98961725e+06, -9.3254e+01, 1.0208e+03, -1.0219e+02, -1.2406e+02, 8.9334e+00, 4.2491e+02
4.12305344e+06, -9.4590e+01, 1.1502e+03, -9.6022e+01, -1.3589e+02, 1.4322e+00, 5.6610e+02
4.26095252e+06, -1.1060e+02, 1.2795e+03, -1.0401e+02, 2.8110e+01, -6.5940e+00, 5.3138e+02
4.40346375e+06, -9.7977e+01, 1.2666e+03, -9.5379e+01, 1.6406e+02, -2.5981e+00, 3.8250e+02
4.55074139e+06, -1.0569e+02, 1.3133e+03, -9.6959e+01, 1.9586e+01, -8.7267e+00, 2.1376e+02
4.70294486e+06, -1.0027e+02, 1.4746e+03, -1.0120e+02, -4.5162e+01, 9.2695e-01, 7.9783e+01
4.86023891e+06, -9.6851e+01, 1.4889e+03, -1.0901e+02, -3.7497e+01, 1.2159e+01, 8.6424e+01
5.02279379e+06, -9.6519e+01, 1.5766e+03, -9.9068e+01, -1.5390e+02, 2.5491e+00, -6.9519e+01
5.19078545e+06, -9.7191e+01, 1.6347e+03, -8.9426e+01, -1.5459e+02, -7.7657e+00, -1.0716e+01
5.36439575e+06, -9.2842e+01, 1.6788e+03, -9.1194e+01, -1.8007e+02, -1.6482e+00, 5.8898e+01
5.54381259e+06, -9.7661e+01, 1.8375e+03, -1.0058e+02, -2.0198e+02, 2.9184e+00, -1.2054e+02
5.72923018e+06, -1.0666e+02, 1.8761e+03, -1.0038e+02, -1.7517e+02, -6.2735e+00, -1.0871e+02
5.92084922e+06, -9.9575e+01, 1.9732e+03, -9.8078e+01, -3.0716e+02, -1.4967e+00, -2.3965e+02
6.11887713e+06, -9.5056e+01, 2.0320e+03, -9.5843e+01, -4.6446e+02, 7.8699e-01, -3.8359e+02
6.32352825e+06, -9.4802e+01, 2.1269e+03, -1.0527e+02, -3.2566e+02, 1.0465e+01, -4.2742e+02
6.53502411e+06, -9.3294e+01, 2.2102e+03, -1.0629e+02, -4.7523e+02, 1.2994e+01, -5.5452e+02
6.75359362e+06, -9.2714e+01, 2.3576e+03, -9.8101e+01, -5.2645e+02, 5.3866e+00, -7.1599e+02
6.97947338e+06, -9.9128e+01, 2.4566e+03, -1.0303e+02, -5.7230e+02, 3.9037e+00, -5.7105e+02
7.21290789e+06, -9.6057e+01, 2.4731e+03, -9.7298e+01, -4.9295e+02, 1.2407e+00, -6.3393e+02
7.45414981e+06, -9.3181e+01, 2.6352e+03, -1.0197e+02, -6.6926e+02, 8.7942e+00, -6.5559e+02
7.70346028e+06, -1.0039e+02, 2.7805e+03, -1.0423e+02, -8.3809e+02, 3.8413e+00, -7.0138e+02
7.96110915e+06, -9.9146e+01, 2.7956e+03, -9.6324e+01, -7.4577e+02, -2.8223e+00, -7.7863e+02
8.22737530e+06, -1.0894e+02, 2.8969e+03, -9.9676e+01, -5.8337e+02, -9.2667e+00, -8.3976e+02
8.50254697e+06, -1.1408e+02, 2.9042e+03, -1.0483e+02, -4.1833e+02, -9.2460e+00, -9.9743e+02
8.78692198e+06, -9.6420e+01, 2.7856e+03, -9.8681e+01, -3.6073e+02, 2.2612e+00, -1.1737e+03
9.08080816e+06, -1.0312e+02, 2.6348e+03, -9.7961e+01, -3.2810e+02, -5.1634e+00, -9.9706e+02
9.38452362e+06, -9.3445e+01, 2.7772e+03, -1.1126e+02, -2.3780e+02, 1.7818e+01, -9.4500e+02
9.69839710e+06, -9.8972e+01, 2.8789e+03, -1.0283e+02, -1.6269e+02, 3.8596e+00, -9.1845e+02
1.00227684e+07, -1.0317e+02, 2.7075e+03, -9.4343e+01, -6.6032e+01, -8.8316e+00, -8.2644e+02
1.03579885e+07, -1.0601e+02, 2.8400e+03, -1.0619e+02, -2.2801e+02, 1.7288e-01, -8.9199e+02
1.07044203e+07, -9.5088e+01, 2.9308e+03, -9.9142e+01, -6.4683e+01, 4.0544e+00, -9.6448e+02
1.10624389e+07, -8.7326e+01, 2.8386e+03, -8.5805e+01, 5.9865e+00, -1.5209e+00, -1.1274e+03
1.14324317e+07, -1.0173e+02, 2.9700e+03, -1.1069e+02, -2.2628e+00, 8.9572e+00, -9.8772e+02
1.18147992e+07, -9.5134e+01, 3.0556e+03, -1.0112e+02, 1.3682e+01, 5.9868e+00, -9.1812e+02
1.22099554e+07, -1.1090e+02, 3.1013e+03, -1.0385e+02, -6.0946e+01, -7.0416e+00, -7.9774e+02
1.26183279e+07, -1.0498e+02, 3.2402e+03, -1.0434e+02, 8.1530e+01, -6.4458e-01, -8.0129e+02
1.30403587e+07, -9.6414e+01, 3.2856e+03, -9.9086e+01, 5.6219e+01, 2.6724e+00, -7.3060e+02
1.34765048e+07, -1.0913e+02, 3.4616e+03, -1.0640e+02, 1.3572e+01, -2.7277e+00, -8.7194e+02
1.39272381e+07, -1.0254e+02, 3.4397e+03, -9.9423e+01, 3.3356e+01, -3.1147e+00, -9.1370e+02
1.43930466e+07, -9.8181e+01, 3.3115e+03, -9.8500e+01, 1.5749e+02, 3.1932e-01, -8.0602e+02
1.48744344e+07, -1.0774e+02, 3.3785e+03, -9.6037e+01, 2.6711e+02, -1.1700e+01, -8.4857e+02
1.53719227e+07, -1.0212e+02, 3.5489e+03, -1.0540e+02, 2.9708e+02, 3.2725e+00, -7.0820e+02
1.58860499e+07, -1.0002e+02, 3.5699e+03, -1.0131e+02, 4.0418e+02, 1.2819e+00, -7.9432e+02
1.64173725e+07, -1.0671e+02, 3.5074e+03, -1.0231e+02, 3.2170e+02, -4.3992e+00, -7.7427e+02
1.69664657e+07, -1.0012e+02, 3.3678e+03, -9.7154e+01, 3.7162e+02, -2.9610e+00, -6.0385e+02
1.75339238e+07, -9.9568e+01, 3.3351e+03, -1.0229e+02, 4.8256e+02, 2.7186e+00, -7.4742e+02
1.81203610e+07, -1.0069e+02, 3.4195e+03, -1.0249e+02, 6.0555e+02, 1.8059e+00, -7.8604e+02
1.87264121e+07, -1.0493e+02, 3.4161e+03, -1.0575e+02, 7.2646e+02, 8.1966e-01, -9.1041e+02
1.93527331e+07, -9.9978e+01, 3.5722e+03, -1.0265e+02, 7.9782e+02, 2.6683e+00, -8.2565e+02
2.00000019e+07, -1.0292e+02, 3.5300e+03, -1.0578e+02, 9.2366e+02, 2.8550e+00, -9.9366e+02
