% Moku:Go Frequency Response Analyzer
% Channel 1, DC coupling, 10 Vpp range, amplitude 20 mVpp, offset 100.0 mV, phase 0.000 deg
% Channel 2, DC coupling, 10 Vpp range, amplitude 20 mVpp, offset 0.000 0 V, phase 0.000 deg
% Logarithmic sweep from 5.000000 Hz to 10.00000 kHz with 512 pts, dynamic amplitude mode off, measuring fundamental, normalization off
% Averaging time 2.00 ms, 1 cycles; Settling time 100 us, 1 cycles
% Acquired 2025-09-09 T 13:35:59 -0400
% Frequency (Hz), Channel 1 Magnitude (dBVpp), Channel 1 Phase (deg), Channel 2 Magnitude (dBVpp), Channel 2 Phase (deg), Math (Ch 1 / Ch 2) Magnitude (dBVpp), Math (Ch 1 / Ch 2) Phase (deg)
1.80761869e+03, -3.3878e+01, 1.7769e+02, -2.4979e+01, -1.2639e+02, -8.8981e+00, -5.5914e+01
1.83470720e+03, -3.3891e+01, 1.7748e+02, -2.4737e+01, -1.2642e+02, -9.1539e+00, -5.6103e+01
1.86220165e+03, -3.3929e+01, 1.7755e+02, -2.4509e+01, -1.2707e+02, -9.4204e+00, -5.5371e+01
1.89010812e+03, -3.3927e+01, 1.7788e+02, -2.4680e+01, -1.2793e+02, -9.2463e+00, -5.4181e+01
1.91843279e+03, -3.3997e+01, 1.7750e+02, -2.4471e+01, -1.2778e+02, -9.5266e+00, -5.4715e+01
1.94718193e+03, -3.3874e+01, 1.7722e+02, -2.4354e+01, -1.2782e+02, -9.5195e+00, -5.4960e+01
1.97636190e+03, -3.3910e+01, 1.7751e+02, -2.4231e+01, -1.2793e+02, -9.6789e+00, -5.4561e+01
2.00597915e+03, -3.3923e+01, 1.7725e+02, -2.4167e+01, -1.2863e+02, -9.7556e+00, -5.4115e+01
2.03604023e+03, -3.3900e+01, 1.7659e+02, -2.4044e+01, -1.2874e+02, -9.8557e+00, -5.4672e+01
2.06655181e+03, -3.3904e+01, 1.7729e+02, -2.3950e+01, -1.2938e+02, -9.9543e+00, -5.3328e+01
2.09752062e+03, -3.3959e+01, 1.7750e+02, -2.3960e+01, -1.2961e+02, -9.9983e+00, -5.2889e+01
2.12895352e+03, -3.3909e+01, 1.7750e+02, -2.3913e+01, -1.2956e+02, -9.9954e+00, -5.2947e+01
2.16085747e+03, -3.3854e+01, 1.7732e+02, -2.3659e+01, -1.3032e+02, -1.0195e+01, -5.2362e+01
2.19323952e+03, -3.3863e+01, 1.7746e+02, -2.3688e+01, -1.3044e+02, -1.0174e+01, -5.2103e+01
2.22610685e+03, -3.3970e+01, 1.7652e+02, -2.3511e+01, -1.3051e+02, -1.0459e+01, -5.2968e+01
2.25946671e+03, -3.3947e+01, 1.7706e+02, -2.3423e+01, -1.3101e+02, -1.0524e+01, -5.1930e+01
2.29332649e+03, -3.3841e+01, 1.7717e+02, -2.3257e+01, -1.3179e+02, -1.0584e+01, -5.1044e+01
2.32769369e+03, -3.3876e+01, 1.7706e+02, -2.3306e+01, -1.3168e+02, -1.0571e+01, -5.1263e+01
2.36257591e+03, -3.3854e+01, 1.7657e+02, -2.3103e+01, -1.3187e+02, -1.0750e+01, -5.1561e+01
2.39798086e+03, -3.3919e+01, 1.7682e+02, -2.3102e+01, -1.3270e+02, -1.0816e+01, -5.0479e+01
2.43391639e+03, -3.3809e+01, 1.7658e+02, -2.3042e+01, -1.3266e+02, -1.0767e+01, -5.0752e+01
2.47039043e+03, -3.3870e+01, 1.7655e+02, -2.2959e+01, -1.3295e+02, -1.0911e+01, -5.0496e+01
2.50741106e+03, -3.3791e+01, 1.7680e+02, -2.2852e+01, -1.3343e+02, -1.0939e+01, -4.9768e+01
2.54498648e+03, -3.3905e+01, 1.7625e+02, -2.2716e+01, -1.3358e+02, -1.1188e+01, -5.0165e+01
2.58312499e+03, -3.3876e+01, 1.7614e+02, -2.2627e+01, -1.3424e+02, -1.1249e+01, -4.9621e+01
2.62183503e+03, -3.3990e+01, 1.7648e+02, -2.2479e+01, -1.3440e+02, -1.1511e+01, -4.9119e+01
2.66112518e+03, -3.3882e+01, 1.7599e+02, -2.2463e+01, -1.3490e+02, -1.1418e+01, -4.9112e+01
2.70100411e+03, -3.3852e+01, 1.7671e+02, -2.2330e+01, -1.3505e+02, -1.1522e+01, -4.8245e+01
2.74148066e+03, -3.3807e+01, 1.7609e+02, -2.2273e+01, -1.3533e+02, -1.1534e+01, -4.8578e+01
2.78256379e+03, -3.3900e+01, 1.7640e+02, -2.2238e+01, -1.3605e+02, -1.1663e+01, -4.7553e+01
2.82426257e+03, -3.3860e+01, 1.7573e+02, -2.2065e+01, -1.3631e+02, -1.1796e+01, -4.7967e+01
2.86658624e+03, -3.3797e+01, 1.7539e+02, -2.1985e+01, -1.3674e+02, -1.1812e+01, -4.7877e+01
2.90954416e+03, -3.3876e+01, 1.7582e+02, -2.1933e+01, -1.3708e+02, -1.1944e+01, -4.7097e+01
2.95314584e+03, -3.3733e+01, 1.7585e+02, -2.1888e+01, -1.3745e+02, -1.1845e+01, -4.6700e+01
2.99740092e+03, -3.3859e+01, 1.7599e+02, -2.1766e+01, -1.3790e+02, -1.2094e+01, -4.6117e+01
3.04231920e+03, -3.3824e+01, 1.7566e+02, -2.1651e+01, -1.3838e+02, -1.2173e+01, -4.5956e+01
3.08791061e+03, -3.3726e+01, 1.7536e+02, -2.1588e+01, -1.3860e+02, -1.2138e+01, -4.6040e+01
3.13418524e+03, -3.3808e+01, 1.7455e+02, -2.1495e+01, -1.3886e+02, -1.2313e+01, -4.6591e+01
3.18115333e+03, -3.3769e+01, 1.7526e+02, -2.1458e+01, -1.3935e+02, -1.2311e+01, -4.5386e+01
3.22882528e+03, -3.3874e+01, 1.7560e+02, -2.1330e+01, -1.3992e+02, -1.2545e+01, -4.4485e+01
3.27721162e+03, -3.3856e+01, 1.7534e+02, -2.1272e+01, -1.4043e+02, -1.2585e+01, -4.4231e+01
3.32632307e+03, -3.3826e+01, 1.7518e+02, -2.1115e+01, -1.4084e+02, -1.2711e+01, -4.3974e+01
3.37617049e+03, -3.3830e+01, 1.7489e+02, -2.1128e+01, -1.4132e+02, -1.2702e+01, -4.3795e+01
3.42676491e+03, -3.3942e+01, 1.7484e+02, -2.1058e+01, -1.4176e+02, -1.2884e+01, -4.3397e+01
3.47811752e+03, -3.3763e+01, 1.7543e+02, -2.0926e+01, -1.4223e+02, -1.2837e+01, -4.2340e+01
3.53023969e+03, -3.3814e+01, 1.7500e+02, -2.0854e+01, -1.4254e+02, -1.2960e+01, -4.2453e+01
3.58314295e+03, -3.3784e+01, 1.7530e+02, -2.0789e+01, -1.4276e+02, -1.2995e+01, -4.1946e+01
3.63683901e+03, -3.3802e+01, 1.7492e+02, -2.0678e+01, -1.4356e+02, -1.3123e+01, -4.1519e+01
3.69133974e+03, -3.3730e+01, 1.7457e+02, -2.0663e+01, -1.4383e+02, -1.3068e+01, -4.1601e+01
3.74665721e+03, -3.3798e+01, 1.7449e+02, -2.0549e+01, -1.4432e+02, -1.3248e+01, -4.1192e+01
3.80280364e+03, -3.3829e+01, 1.7514e+02, -2.0408e+01, -1.4499e+02, -1.3421e+01, -3.9866e+01
3.85979148e+03, -3.3828e+01, 1.7426e+02, -2.0355e+01, -1.4559e+02, -1.3473e+01, -4.0153e+01
3.91763332e+03, -3.3849e+01, 1.7394e+02, -2.0282e+01, -1.4597e+02, -1.3568e+01, -4.0089e+01
3.97634196e+03, -3.3755e+01, 1.7409e+02, -2.0226e+01, -1.4658e+02, -1.3529e+01, -3.9330e+01
4.03593040e+03, -3.3755e+01, 1.7440e+02, -2.0178e+01, -1.4692e+02, -1.3577e+01, -3.8682e+01
4.09641181e+03, -3.3756e+01, 1.7368e+02, -2.0071e+01, -1.4747e+02, -1.3685e+01, -3.8852e+01
4.15779958e+03, -3.3744e+01, 1.7402e+02, -2.0002e+01, -1.4795e+02, -1.3741e+01, -3.8027e+01
4.22010729e+03, -3.3779e+01, 1.7425e+02, -1.9942e+01, -1.4841e+02, -1.3837e+01, -3.7345e+01
4.28334873e+03, -3.3724e+01, 1.7379e+02, -1.9837e+01, -1.4895e+02, -1.3887e+01, -3.7266e+01
4.34753789e+03, -3.3870e+01, 1.7350e+02, -1.9798e+01, -1.4965e+02, -1.4072e+01, -3.6848e+01
4.41268897e+03, -3.3751e+01, 1.7347e+02, -1.9666e+01, -1.5012e+02, -1.4085e+01, -3.6414e+01
4.47881639e+03, -3.3802e+01, 1.7338e+02, -1.9627e+01, -1.5057e+02, -1.4176e+01, -3.6043e+01
4.54593478e+03, -3.3687e+01, 1.7382e+02, -1.9559e+01, -1.5134e+02, -1.4128e+01, -3.4841e+01
4.61405898e+03, -3.3698e+01, 1.7268e+02, -1.9487e+01, -1.5192e+02, -1.4211e+01, -3.5405e+01
4.68320408e+03, -3.3672e+01, 1.7349e+02, -1.9415e+01, -1.5234e+02, -1.4256e+01, -3.4174e+01
4.75338537e+03, -3.3662e+01, 1.7318e+02, -1.9348e+01, -1.5284e+02, -1.4313e+01, -3.3984e+01
4.82461838e+03, -3.3706e+01, 1.7328e+02, -1.9287e+01, -1.5334e+02, -1.4419e+01, -3.3381e+01
4.89691886e+03, -3.3672e+01, 1.7271e+02, -1.9226e+01, -1.5406e+02, -1.4446e+01, -3.3234e+01
4.97030282e+03, -3.3705e+01, 1.7299e+02, -1.9142e+01, -1.5474e+02, -1.4563e+01, -3.2265e+01
5.04478650e+03, -3.3673e+01, 1.7255e+02, -1.9111e+01, -1.5533e+02, -1.4563e+01, -3.2118e+01
5.12038637e+03, -3.3681e+01, 1.7277e+02, -1.9005e+01, -1.5576e+02, -1.4677e+01, -3.1474e+01
5.19711916e+03, -3.3813e+01, 1.7200e+02, -1.8943e+01, -1.5648e+02, -1.4869e+01, -3.1519e+01
5.27500185e+03, -3.3748e+01, 1.7249e+02, -1.8907e+01, -1.5700e+02, -1.4841e+01, -3.0503e+01
5.35405166e+03, -3.3730e+01, 1.7194e+02, -1.8856e+01, -1.5764e+02, -1.4874e+01, -3.0428e+01
5.43428610e+03, -3.3707e+01, 1.7176e+02, -1.8792e+01, -1.5830e+02, -1.4915e+01, -2.9940e+01
5.51572291e+03, -3.3726e+01, 1.7205e+02, -1.8714e+01, -1.5882e+02, -1.5012e+01, -2.9131e+01
5.59838011e+03, -3.3694e+01, 1.7155e+02, -1.8678e+01, -1.5956e+02, -1.5015e+01, -2.8890e+01
5.68227599e+03, -3.3708e+01, 1.7160e+02, -1.8590e+01, -1.6021e+02, -1.5118e+01, -2.8194e+01
5.76742911e+03, -3.3635e+01, 1.7145e+02, -1.8552e+01, -1.6091e+02, -1.5084e+01, -2.7645e+01
5.85385832e+03, -3.3686e+01, 1.7083e+02, -1.8462e+01, -1.6164e+02, -1.5224e+01, -2.7526e+01
5.94158273e+03, -3.3655e+01, 1.7068e+02, -1.8442e+01, -1.6209e+02, -1.5214e+01, -2.7235e+01
6.03062175e+03, -3.3642e+01, 1.7054e+02, -1.8391e+01, -1.6283e+02, -1.5251e+01, -2.6620e+01
6.12099510e+03, -3.3667e+01, 1.7030e+02, -1.8322e+01, -1.6334e+02, -1.5344e+01, -2.6357e+01
6.21272275e+03, -3.3661e+01, 1.7029e+02, -1.8247e+01, -1.6437e+02, -1.5414e+01, -2.5347e+01
6.30582501e+03, -3.3609e+01, 1.6994e+02, -1.8206e+01, -1.6476e+02, -1.5403e+01, -2.5299e+01
6.40032248e+03, -3.3625e+01, 1.7000e+02, -1.8169e+01, -1.6567e+02, -1.5456e+01, -2.4330e+01
6.49623606e+03, -3.3679e+01, 1.6968e+02, -1.8118e+01, -1.6626e+02, -1.5561e+01, -2.4060e+01
6.59358698e+03, -3.3665e+01, 1.6967e+02, -1.8071e+01, -1.6707e+02, -1.5594e+01, -2.3258e+01
6.69239677e+03, -3.3586e+01, 1.6923e+02, -1.8014e+01, -1.6764e+02, -1.5571e+01, -2.3131e+01
6.79268730e+03, -3.3605e+01, 1.6923e+02, -1.7997e+01, -1.6854e+02, -1.5608e+01, -2.2224e+01
6.89448076e+03, -3.3615e+01, 1.6882e+02, -1.7929e+01, -1.6916e+02, -1.5686e+01, -2.2016e+01
6.99779967e+03, -3.3626e+01, 1.6848e+02, -1.7886e+01, -1.6994e+02, -1.5740e+01, -2.1583e+01
7.10266689e+03, -3.3595e+01, 1.6786e+02, -1.7842e+01, -1.7061e+02, -1.5753e+01, -2.1528e+01
7.20910563e+03, -3.3575e+01, 1.6798e+02, -1.7806e+01, -1.7131e+02, -1.5769e+01, -2.0704e+01
7.31713942e+03, -3.3490e+01, 1.6833e+02, -1.7759e+01, -1.7204e+02, -1.5731e+01, -1.9628e+01
7.42679219e+03, -3.3560e+01, 1.6807e+02, -1.7725e+01, -1.7296e+02, -1.5836e+01, -1.8971e+01
7.53808818e+03, -3.3537e+01, 1.6792e+02, -1.7687e+01, -1.7368e+02, -1.5850e+01, -1.8405e+01
7.65105203e+03, -3.3617e+01, 1.6742e+02, -1.7647e+01, -1.7435e+02, -1.5970e+01, -1.8226e+01
7.76570872e+03, -3.3667e+01, 1.6684e+02, -1.7607e+01, -1.7522e+02, -1.6061e+01, -1.7940e+01
7.88208363e+03, -3.3543e+01, 1.6731e+02, -1.7545e+01, -1.7577e+02, -1.5999e+01, -1.6917e+01
8.00020250e+03, -3.3576e+01, 1.6696e+02, -1.7538e+01, -1.7655e+02, -1.6038e+01, -1.6485e+01
8.12009147e+03, -3.3569e+01, 1.6663e+02, -1.7493e+01, -1.7743e+02, -1.6077e+01, -1.5937e+01
8.24177706e+03, -3.3585e+01, 1.6674e+02, -1.7472e+01, -1.7812e+02, -1.6113e+01, -1.5137e+01
8.36528621e+03, -3.3577e+01, 1.6633e+02, -1.7437e+01, -1.7899e+02, -1.6140e+01, -1.4682e+01
8.49064623e+03, -3.3570e+01, 1.6566e+02, -1.7422e+01, -1.7991e+02, -1.6148e+01, -1.4431e+01
8.61788487e+03, -3.3529e+01, 1.6569e+02, -1.7360e+01, -1.8074e+02, -1.6169e+01, -1.3575e+01
8.74703026e+03, -3.3565e+01, 1.6479e+02, -1.7374e+01, -1.8153e+02, -1.6191e+01, -1.3687e+01
8.87811100e+03, -3.3610e+01, 1.6516e+02, -1.7333e+01, -1.8215e+02, -1.6277e+01, -1.2688e+01
9.01115609e+03, -3.3524e+01, 1.6458e+02, -1.7304e+01, -1.8307e+02, -1.6220e+01, -1.2346e+01
9.14619495e+03, -3.3511e+01, 1.6472e+02, -1.7243e+01, -1.8395e+02, -1.6268e+01, -1.1325e+01
9.28325746e+03, -3.3506e+01, 1.6444e+02, -1.7252e+01, -1.8450e+02, -1.6254e+01, -1.1058e+01
9.42237397e+03, -3.3590e+01, 1.6402e+02, -1.7266e+01, -1.8538e+02, -1.6324e+01, -1.0599e+01
9.56357523e+03, -3.3500e+01, 1.6360e+02, -1.7226e+01, -1.8648e+02, -1.6274e+01, -9.9283e+00
9.70689250e+03, -3.3541e+01, 1.6310e+02, -1.7213e+01, -1.8725e+02, -1.6328e+01, -9.6470e+00
9.85235749e+03, -3.3483e+01, 1.6299e+02, -1.7185e+01, -1.8805e+02, -1.6298e+01, -8.9596e+00
1.00000024e+04, -3.3555e+01, 1.6284e+02, -1.7181e+01, -1.8895e+02, -1.6374e+01, -8.2102e+00
