% Moku:Go Frequency Response Analyzer
% Channel 1, DC coupling, 10 Vpp range, amplitude 20 mVpp, offset -100.0 mV, phase 0.000 deg
% Channel 2, DC coupling, 10 Vpp range, amplitude 20 mVpp, offset 0.000 0 V, phase 0.000 deg
% Logarithmic sweep from 1.000000 Hz to 1.000000 kHz with 512 pts, dynamic amplitude mode off, measuring fundamental, normalization off
% Averaging time 2.00 ms, 1 cycles; Settling time 100 us, 1 cycles
% Acquired 2025-09-09 T 13:27:37 -0400
% Frequency (Hz), Channel 1 Magnitude (dBVpp), Channel 1 Phase (deg), Channel 2 Magnitude (dBVpp), Channel 2 Phase (deg), Math (Ch 1 / Ch 2) Magnitude (dBVpp), Math (Ch 1 / Ch 2) Phase (deg)
2.48486848e+02, -3.4051e+01, 1.8001e+02, -3.3354e+01, -1.2291e+02, -6.9688e-01, -5.7081e+01
2.51868729e+02, -3.4197e+01, 1.7963e+02, -3.3427e+01, -1.2199e+02, -7.6977e-01, -5.8379e+01
2.55296637e+02, -3.4012e+01, 1.7878e+02, -3.3250e+01, -1.2389e+02, -7.6233e-01, -5.7323e+01
2.58771198e+02, -3.4102e+01, 1.7918e+02, -3.3070e+01, -1.2257e+02, -1.0320e+00, -5.8244e+01
2.62293047e+02, -3.4359e+01, 1.7890e+02, -3.3249e+01, -1.2330e+02, -1.1100e+00, -5.7800e+01
2.65862828e+02, -3.4578e+01, 1.7880e+02, -3.3118e+01, -1.2220e+02, -1.4605e+00, -5.9003e+01
2.69481194e+02, -3.4344e+01, 1.7988e+02, -3.2944e+01, -1.2286e+02, -1.4002e+00, -5.7261e+01
2.73148806e+02, -3.4149e+01, 1.8049e+02, -3.2970e+01, -1.2097e+02, -1.1786e+00, -5.8541e+01
2.76866333e+02, -3.4072e+01, 1.8001e+02, -3.2997e+01, -1.2229e+02, -1.0751e+00, -5.7697e+01
2.80634455e+02, -3.4420e+01, 1.7887e+02, -3.2926e+01, -1.2389e+02, -1.4942e+00, -5.7246e+01
2.84453861e+02, -3.4306e+01, 1.7886e+02, -3.2881e+01, -1.2282e+02, -1.4252e+00, -5.8316e+01
2.88325249e+02, -3.4240e+01, 1.7905e+02, -3.2575e+01, -1.2406e+02, -1.6652e+00, -5.6886e+01
2.92249326e+02, -3.4078e+01, 1.7881e+02, -3.2505e+01, -1.2413e+02, -1.5738e+00, -5.7058e+01
2.96226810e+02, -3.4391e+01, 1.7864e+02, -3.2567e+01, -1.2298e+02, -1.8243e+00, -5.8373e+01
3.00258426e+02, -3.4452e+01, 1.8010e+02, -3.2540e+01, -1.2404e+02, -1.9124e+00, -5.5860e+01
3.04344912e+02, -3.4107e+01, 1.7882e+02, -3.2556e+01, -1.2353e+02, -1.5510e+00, -5.7650e+01
3.08487015e+02, -3.4204e+01, 1.7805e+02, -3.2094e+01, -1.2493e+02, -2.1099e+00, -5.7027e+01
3.12685492e+02, -3.4468e+01, 1.7982e+02, -3.2184e+01, -1.2244e+02, -2.2831e+00, -5.7743e+01
3.16941109e+02, -3.4266e+01, 1.7909e+02, -3.2320e+01, -1.2275e+02, -1.9461e+00, -5.8156e+01
3.21254645e+02, -3.4325e+01, 1.7988e+02, -3.2187e+01, -1.2420e+02, -2.1375e+00, -5.5925e+01
3.25626888e+02, -3.4156e+01, 1.8056e+02, -3.1771e+01, -1.2499e+02, -2.3847e+00, -5.4454e+01
3.30058637e+02, -3.4382e+01, 1.7956e+02, -3.1784e+01, -1.2344e+02, -2.5982e+00, -5.6996e+01
3.34550701e+02, -3.4195e+01, 1.7935e+02, -3.1763e+01, -1.2537e+02, -2.4317e+00, -5.5273e+01
3.39103902e+02, -3.4364e+01, 1.7971e+02, -3.1820e+01, -1.2265e+02, -2.5439e+00, -5.7640e+01
3.43719071e+02, -3.4356e+01, 1.8051e+02, -3.1741e+01, -1.2625e+02, -2.6145e+00, -5.3246e+01
3.48397052e+02, -3.4248e+01, 1.8019e+02, -3.1666e+01, -1.2478e+02, -2.5824e+00, -5.5023e+01
3.53138700e+02, -3.4292e+01, 1.7872e+02, -3.1471e+01, -1.2544e+02, -2.8214e+00, -5.5833e+01
3.57944882e+02, -3.4193e+01, 1.7896e+02, -3.1439e+01, -1.2659e+02, -2.7534e+00, -5.4450e+01
3.62816475e+02, -3.4267e+01, 1.7896e+02, -3.1491e+01, -1.2568e+02, -2.7766e+00, -5.5365e+01
3.67754370e+02, -3.4389e+01, 1.8006e+02, -3.1469e+01, -1.2532e+02, -2.9200e+00, -5.4621e+01
3.72759469e+02, -3.4460e+01, 1.7953e+02, -3.1392e+01, -1.2753e+02, -3.0679e+00, -5.2940e+01
3.77832687e+02, -3.4548e+01, 1.7893e+02, -3.1320e+01, -1.2542e+02, -3.2281e+00, -5.5643e+01
3.82974951e+02, -3.4130e+01, 1.7875e+02, -3.1195e+01, -1.2381e+02, -2.9348e+00, -5.7443e+01
3.88187201e+02, -3.4103e+01, 1.7954e+02, -3.1242e+01, -1.2472e+02, -2.8606e+00, -5.5739e+01
3.93470389e+02, -3.4321e+01, 1.7912e+02, -3.0955e+01, -1.2607e+02, -3.3660e+00, -5.4807e+01
3.98825480e+02, -3.4062e+01, 1.8056e+02, -3.0960e+01, -1.2612e+02, -3.1020e+00, -5.3319e+01
4.04253454e+02, -3.4187e+01, 1.7960e+02, -3.1163e+01, -1.2636e+02, -3.0243e+00, -5.4035e+01
4.09755302e+02, -3.4241e+01, 1.8002e+02, -3.0635e+01, -1.2626e+02, -3.6064e+00, -5.3723e+01
4.15332030e+02, -3.4523e+01, 1.7958e+02, -3.0942e+01, -1.2514e+02, -3.5809e+00, -5.5276e+01
4.20984656e+02, -3.4255e+01, 1.7956e+02, -3.0687e+01, -1.2676e+02, -3.5683e+00, -5.3681e+01
4.26714214e+02, -3.4461e+01, 1.7973e+02, -3.0638e+01, -1.2668e+02, -3.8233e+00, -5.3591e+01
4.32521751e+02, -3.4209e+01, 1.7916e+02, -3.0257e+01, -1.2784e+02, -3.9524e+00, -5.3002e+01
4.38408327e+02, -3.4396e+01, 1.8072e+02, -3.0533e+01, -1.2681e+02, -3.8625e+00, -5.2470e+01
4.44375020e+02, -3.4268e+01, 1.7906e+02, -3.0527e+01, -1.2640e+02, -3.7420e+00, -5.4545e+01
4.50422918e+02, -3.4190e+01, 1.7995e+02, -3.0660e+01, -1.2711e+02, -3.5295e+00, -5.2939e+01
4.56553128e+02, -3.4312e+01, 1.8019e+02, -3.0401e+01, -1.2717e+02, -3.9113e+00, -5.2642e+01
4.62766769e+02, -3.4438e+01, 1.7916e+02, -3.0252e+01, -1.2670e+02, -4.1869e+00, -5.4144e+01
4.69064977e+02, -3.4277e+01, 1.7849e+02, -3.0184e+01, -1.2603e+02, -4.0936e+00, -5.5484e+01
4.75448904e+02, -3.4258e+01, 1.7825e+02, -3.0105e+01, -1.2936e+02, -4.1527e+00, -5.2392e+01
4.81919714e+02, -3.4252e+01, 1.7967e+02, -3.0003e+01, -1.2781e+02, -4.2491e+00, -5.2526e+01
4.88478592e+02, -3.4104e+01, 1.7948e+02, -3.0037e+01, -1.2771e+02, -4.0673e+00, -5.2810e+01
4.95126736e+02, -3.4258e+01, 1.7917e+02, -2.9940e+01, -1.2796e+02, -4.3178e+00, -5.2870e+01
5.01865360e+02, -3.4246e+01, 1.7868e+02, -2.9795e+01, -1.2809e+02, -4.4514e+00, -5.3231e+01
5.08695696e+02, -3.4269e+01, 1.7893e+02, -2.9896e+01, -1.2866e+02, -4.3732e+00, -5.2406e+01
5.15618992e+02, -3.4231e+01, 1.7876e+02, -2.9778e+01, -1.2806e+02, -4.4538e+00, -5.3185e+01
5.22636513e+02, -3.4276e+01, 1.7877e+02, -2.9528e+01, -1.2880e+02, -4.7476e+00, -5.2430e+01
5.29749543e+02, -3.4175e+01, 1.7917e+02, -2.9540e+01, -1.2849e+02, -4.6349e+00, -5.2339e+01
5.36959380e+02, -3.4206e+01, 1.7957e+02, -2.9641e+01, -1.2873e+02, -4.5648e+00, -5.1701e+01
5.44267342e+02, -3.4194e+01, 1.7924e+02, -2.9498e+01, -1.2882e+02, -4.6956e+00, -5.1940e+01
5.51674764e+02, -3.4180e+01, 1.7901e+02, -2.9235e+01, -1.2874e+02, -4.9448e+00, -5.2251e+01
5.59183001e+02, -3.4315e+01, 1.7890e+02, -2.9409e+01, -1.2852e+02, -4.9066e+00, -5.2581e+01
5.66793424e+02, -3.4260e+01, 1.7866e+02, -2.9296e+01, -1.2880e+02, -4.9638e+00, -5.2539e+01
5.74507425e+02, -3.4415e+01, 1.7810e+02, -2.9220e+01, -1.2925e+02, -5.1948e+00, -5.2644e+01
5.82326412e+02, -3.4355e+01, 1.7961e+02, -2.9065e+01, -1.2916e+02, -5.2899e+00, -5.1233e+01
5.90251815e+02, -3.4248e+01, 1.7928e+02, -2.8890e+01, -1.3014e+02, -5.3580e+00, -5.0580e+01
5.98285081e+02, -3.4177e+01, 1.7867e+02, -2.9255e+01, -1.3051e+02, -4.9225e+00, -5.0811e+01
6.06427680e+02, -3.4218e+01, 1.7938e+02, -2.9024e+01, -1.2964e+02, -5.1941e+00, -5.0974e+01
6.14681098e+02, -3.4155e+01, 1.8038e+02, -2.8805e+01, -1.2914e+02, -5.3499e+00, -5.0481e+01
6.23046845e+02, -3.4275e+01, 1.7896e+02, -2.8893e+01, -1.2985e+02, -5.3818e+00, -5.1191e+01
6.31526448e+02, -3.4223e+01, 1.7965e+02, -2.8930e+01, -1.2916e+02, -5.2935e+00, -5.1188e+01
6.40121459e+02, -3.4222e+01, 1.7851e+02, -2.8891e+01, -1.2998e+02, -5.3313e+00, -5.1512e+01
6.48833446e+02, -3.4197e+01, 1.7928e+02, -2.8703e+01, -1.3041e+02, -5.4937e+00, -5.0310e+01
6.57664002e+02, -3.4163e+01, 1.7817e+02, -2.8655e+01, -1.3100e+02, -5.5083e+00, -5.0836e+01
6.66614742e+02, -3.4248e+01, 1.7917e+02, -2.8715e+01, -1.3031e+02, -5.5328e+00, -5.0518e+01
6.75687300e+02, -3.4278e+01, 1.7804e+02, -2.8542e+01, -1.3067e+02, -5.7360e+00, -5.1286e+01
6.84883335e+02, -3.4309e+01, 1.7850e+02, -2.8364e+01, -1.3104e+02, -5.9448e+00, -5.0466e+01
6.94204527e+02, -3.4384e+01, 1.7888e+02, -2.8392e+01, -1.3051e+02, -5.9921e+00, -5.0610e+01
7.03652579e+02, -3.4209e+01, 1.7904e+02, -2.8349e+01, -1.3059e+02, -5.8600e+00, -5.0372e+01
7.13229219e+02, -3.4271e+01, 1.7854e+02, -2.8122e+01, -1.3043e+02, -6.1491e+00, -5.1022e+01
7.22936195e+02, -3.4235e+01, 1.7917e+02, -2.8147e+01, -1.3134e+02, -6.0884e+00, -4.9489e+01
7.32775282e+02, -3.4415e+01, 1.7920e+02, -2.8184e+01, -1.3147e+02, -6.2305e+00, -4.9330e+01
7.42748279e+02, -3.4230e+01, 1.7879e+02, -2.8037e+01, -1.3039e+02, -6.1932e+00, -5.0820e+01
7.52857007e+02, -3.4277e+01, 1.7795e+02, -2.7965e+01, -1.3161e+02, -6.3114e+00, -5.0443e+01
7.63103313e+02, -3.4281e+01, 1.7894e+02, -2.7958e+01, -1.3070e+02, -6.3239e+00, -5.0358e+01
7.73489071e+02, -3.4253e+01, 1.7828e+02, -2.7747e+01, -1.3145e+02, -6.5058e+00, -5.0263e+01
7.84016178e+02, -3.4391e+01, 1.7915e+02, -2.7721e+01, -1.3118e+02, -6.6697e+00, -4.9666e+01
7.94686558e+02, -3.4274e+01, 1.7887e+02, -2.7441e+01, -1.3129e+02, -6.8326e+00, -4.9836e+01
8.05502160e+02, -3.4260e+01, 1.7900e+02, -2.7680e+01, -1.3114e+02, -6.5795e+00, -4.9869e+01
8.16464962e+02, -3.4244e+01, 1.7943e+02, -2.7553e+01, -1.3284e+02, -6.6913e+00, -4.7726e+01
8.27576966e+02, -3.4350e+01, 1.7863e+02, -2.7567e+01, -1.3177e+02, -6.7822e+00, -4.9600e+01
8.38840204e+02, -3.4267e+01, 1.7900e+02, -2.7353e+01, -1.3188e+02, -6.9144e+00, -4.9117e+01
8.50256733e+02, -3.4087e+01, 1.7887e+02, -2.7349e+01, -1.3128e+02, -6.7382e+00, -4.9849e+01
8.61828640e+02, -3.4264e+01, 1.7918e+02, -2.7187e+01, -1.3237e+02, -7.0768e+00, -4.8450e+01
8.73558039e+02, -3.4262e+01, 1.7826e+02, -2.7475e+01, -1.3240e+02, -6.7880e+00, -4.9341e+01
8.85447074e+02, -3.4263e+01, 1.7867e+02, -2.7172e+01, -1.3260e+02, -7.0912e+00, -4.8728e+01
8.97497918e+02, -3.4273e+01, 1.7870e+02, -2.7151e+01, -1.3292e+02, -7.1226e+00, -4.8380e+01
9.09712772e+02, -3.4381e+01, 1.7916e+02, -2.7092e+01, -1.3190e+02, -7.2892e+00, -4.8948e+01
9.22093870e+02, -3.4232e+01, 1.7876e+02, -2.6746e+01, -1.3236e+02, -7.4855e+00, -4.8879e+01
9.34643473e+02, -3.4348e+01, 1.7866e+02, -2.6780e+01, -1.3286e+02, -7.5675e+00, -4.8475e+01
9.47363874e+02, -3.4235e+01, 1.7840e+02, -2.6953e+01, -1.3252e+02, -7.2824e+00, -4.9073e+01
9.60257400e+02, -3.4231e+01, 1.7847e+02, -2.6777e+01, -1.3311e+02, -7.4536e+00, -4.8419e+01
9.73326404e+02, -3.4332e+01, 1.7938e+02, -2.6705e+01, -1.3404e+02, -7.6271e+00, -4.6572e+01
9.86573277e+02, -3.4379e+01, 1.7802e+02, -2.6399e+01, -1.3345e+02, -7.9802e+00, -4.8535e+01
1.00000044e+03, -3.4176e+01, 1.7920e+02, -2.6646e+01, -1.3380e+02, -7.5307e+00, -4.7000e+01
