% Moku:Go Frequency Response Analyzer
% Channel 1, DC coupling, 10 Vpp range, amplitude 20 mVpp, offset -100.0 mV, phase 0.000 deg
% Channel 2, DC coupling, 10 Vpp range, amplitude 20 mVpp, offset 0.000 0 V, phase 0.000 deg
% Logarithmic sweep from 10.00000 mHz to 10.00000 kHz with 512 pts, dynamic amplitude mode off, measuring fundamental, normalization off
% Averaging time 2.00 ms, 1 cycles; Settling time 100 us, 1 cycles
% Acquired 2025-09-09 T 17:29:57 -0400
% Frequency (Hz), Channel 1 Magnitude (dBVpp), Channel 1 Phase (deg), Channel 2 Magnitude (dBVpp), Channel 2 Phase (deg), Math (Ch 1 / Ch 2) Magnitude (dBVpp), Math (Ch 1 / Ch 2) Phase (deg)
6.17445941e+02, -3.4377e+01, 1.7884e+02, -2.0800e+01, 2.4033e+02, -1.3577e+01, -4.2149e+02
6.34367170e+02, -3.4247e+01, 1.7880e+02, -2.0739e+01, 2.4046e+02, -1.3508e+01, -4.2166e+02
6.51752127e+02, -3.4379e+01, 1.7843e+02, -2.0776e+01, 2.3967e+02, -1.3604e+01, -4.2124e+02
6.69613523e+02, -3.4280e+01, 1.7900e+02, -2.0527e+01, 2.4022e+02, -1.3753e+01, -4.2122e+02
6.87964414e+02, -3.4298e+01, 1.7911e+02, -2.0284e+01, 2.3952e+02, -1.4014e+01, -4.2041e+02
7.06818215e+02, -3.4257e+01, 1.7889e+02, -2.0148e+01, 2.3926e+02, -1.4109e+01, -4.2037e+02
7.26188708e+02, -3.4188e+01, 1.7866e+02, -1.9826e+01, 2.3978e+02, -1.4363e+01, -4.2112e+02
7.46090053e+02, -3.4231e+01, 1.7897e+02, -1.9784e+01, 2.3890e+02, -1.4447e+01, -4.1993e+02
7.66536799e+02, -3.4241e+01, 1.8001e+02, -1.9592e+01, 2.3892e+02, -1.4649e+01, -4.1891e+02
7.87543891e+02, -3.4337e+01, 1.7934e+02, -1.9596e+01, 2.3800e+02, -1.4741e+01, -4.1866e+02
8.09126687e+02, -3.4359e+01, 1.7919e+02, -1.9405e+01, 2.3849e+02, -1.4954e+01, -4.1930e+02
8.31300964e+02, -3.4243e+01, 1.7852e+02, -1.9123e+01, 2.3744e+02, -1.5121e+01, -4.1892e+02
8.54082931e+02, -3.4244e+01, 1.7829e+02, -1.9020e+01, 2.3703e+02, -1.5224e+01, -4.1874e+02
8.77489243e+02, -3.4281e+01, 1.7885e+02, -1.8908e+01, 2.3718e+02, -1.5373e+01, -4.1833e+02
9.01537009e+02, -3.4165e+01, 1.7803e+02, -1.8702e+01, 2.3710e+02, -1.5463e+01, -4.1907e+02
9.26243809e+02, -3.4235e+01, 1.7842e+02, -1.8569e+01, 2.3640e+02, -1.5667e+01, -4.1797e+02
9.51627704e+02, -3.4163e+01, 1.7844e+02, -1.8421e+01, 2.3609e+02, -1.5742e+01, -4.1765e+02
9.77707249e+02, -3.4170e+01, 1.7802e+02, -1.8205e+01, 2.3591e+02, -1.5965e+01, -4.1789e+02
1.00450151e+03, -3.4206e+01, 1.7863e+02, -1.8063e+01, 2.3606e+02, -1.6143e+01, -4.1743e+02
1.03203007e+03, -3.4167e+01, 1.7817e+02, -1.7936e+01, 2.3535e+02, -1.6230e+01, -4.1718e+02
1.06031306e+03, -3.4107e+01, 1.7820e+02, -1.7768e+01, 2.3552e+02, -1.6338e+01, -4.1732e+02
1.08937115e+03, -3.4271e+01, 1.7855e+02, -1.7684e+01, 2.3511e+02, -1.6587e+01, -4.1656e+02
1.11922558e+03, -3.4154e+01, 1.7883e+02, -1.7469e+01, 2.3490e+02, -1.6686e+01, -4.1607e+02
1.14989818e+03, -3.4154e+01, 1.7856e+02, -1.7294e+01, 2.3451e+02, -1.6860e+01, -4.1595e+02
1.18141137e+03, -3.4167e+01, 1.7849e+02, -1.7124e+01, 2.3408e+02, -1.7043e+01, -4.1559e+02
1.21378818e+03, -3.4141e+01, 1.7812e+02, -1.7055e+01, 2.3406e+02, -1.7086e+01, -4.1594e+02
1.24705228e+03, -3.4188e+01, 1.7819e+02, -1.6789e+01, 2.3349e+02, -1.7399e+01, -4.1530e+02
1.28122800e+03, -3.4152e+01, 1.7944e+02, -1.6722e+01, 2.3341e+02, -1.7430e+01, -4.1397e+02
1.31634030e+03, -3.4205e+01, 1.7810e+02, -1.6500e+01, 2.3273e+02, -1.7705e+01, -4.1463e+02
1.35241487e+03, -3.4185e+01, 1.7782e+02, -1.6371e+01, 2.3231e+02, -1.7815e+01, -4.1449e+02
1.38947807e+03, -3.4232e+01, 1.7790e+02, -1.6212e+01, 2.3175e+02, -1.8020e+01, -4.1386e+02
1.42755699e+03, -3.4224e+01, 1.7803e+02, -1.6029e+01, 2.3186e+02, -1.8195e+01, -4.1383e+02
1.46667947e+03, -3.4218e+01, 1.7736e+02, -1.5878e+01, 2.3164e+02, -1.8341e+01, -4.1428e+02
1.50687411e+03, -3.4089e+01, 1.7766e+02, -1.5710e+01, 2.3105e+02, -1.8379e+01, -4.1339e+02
1.54817029e+03, -3.4108e+01, 1.7774e+02, -1.5622e+01, 2.3100e+02, -1.8486e+01, -4.1326e+02
1.59059821e+03, -3.4243e+01, 1.7783e+02, -1.5442e+01, 2.3063e+02, -1.8801e+01, -4.1280e+02
1.63418887e+03, -3.4092e+01, 1.7764e+02, -1.5295e+01, 2.3023e+02, -1.8797e+01, -4.1258e+02
1.67897414e+03, -3.4145e+01, 1.7749e+02, -1.5120e+01, 2.3005e+02, -1.9025e+01, -4.1256e+02
1.72498675e+03, -3.4190e+01, 1.7764e+02, -1.4935e+01, 2.2944e+02, -1.9256e+01, -4.1180e+02
1.77226036e+03, -3.4146e+01, 1.7709e+02, -1.4775e+01, 2.2902e+02, -1.9371e+01, -4.1193e+02
1.82082950e+03, -3.4006e+01, 1.7691e+02, -1.4625e+01, 2.2891e+02, -1.9380e+01, -4.1200e+02
1.87072969e+03, -3.4122e+01, 1.7694e+02, -1.4452e+01, 2.2804e+02, -1.9670e+01, -4.1109e+02
1.92199741e+03, -3.4062e+01, 1.7761e+02, -1.4272e+01, 2.2798e+02, -1.9790e+01, -4.1037e+02
1.97467013e+03, -3.4098e+01, 1.7608e+02, -1.4095e+01, 2.2751e+02, -2.0003e+01, -4.1143e+02
2.02878636e+03, -3.4172e+01, 1.7649e+02, -1.3935e+01, 2.2699e+02, -2.0237e+01, -4.1050e+02
2.08438565e+03, -3.4082e+01, 1.7641e+02, -1.3786e+01, 2.2673e+02, -2.0296e+01, -4.1032e+02
2.14150865e+03, -3.4012e+01, 1.7660e+02, -1.3652e+01, 2.2615e+02, -2.0360e+01, -4.0955e+02
2.20019712e+03, -3.4159e+01, 1.7633e+02, -1.3496e+01, 2.2571e+02, -2.0663e+01, -4.0938e+02
2.26049395e+03, -3.4079e+01, 1.7664e+02, -1.3305e+01, 2.2537e+02, -2.0773e+01, -4.0873e+02
2.32244324e+03, -3.4101e+01, 1.7664e+02, -1.3118e+01, 2.2483e+02, -2.0982e+01, -4.0819e+02
2.38609025e+03, -3.4152e+01, 1.7622e+02, -1.2968e+01, 2.2407e+02, -2.1184e+01, -4.0785e+02
2.45148153e+03, -3.4023e+01, 1.7575e+02, -1.2779e+01, 2.2382e+02, -2.1244e+01, -4.0807e+02
2.51866486e+03, -3.4013e+01, 1.7583e+02, -1.2656e+01, 2.2310e+02, -2.1357e+01, -4.0727e+02
2.58768937e+03, -3.4064e+01, 1.7538e+02, -1.2472e+01, 2.2233e+02, -2.1592e+01, -4.0696e+02
2.65860551e+03, -3.3999e+01, 1.7584e+02, -1.2342e+01, 2.2184e+02, -2.1657e+01, -4.0600e+02
2.73146512e+03, -3.4020e+01, 1.7499e+02, -1.2168e+01, 2.2132e+02, -2.1852e+01, -4.0634e+02
2.80632146e+03, -3.3989e+01, 1.7504e+02, -1.1967e+01, 2.2075e+02, -2.2022e+01, -4.0571e+02
2.88322926e+03, -3.3983e+01, 1.7497e+02, -1.1835e+01, 2.1998e+02, -2.2148e+01, -4.0501e+02
2.96224473e+03, -3.3951e+01, 1.7454e+02, -1.1686e+01, 2.1926e+02, -2.2265e+01, -4.0472e+02
3.04342563e+03, -3.3962e+01, 1.7427e+02, -1.1503e+01, 2.1861e+02, -2.2459e+01, -4.0434e+02
3.12683131e+03, -3.3917e+01, 1.7397e+02, -1.1353e+01, 2.1792e+02, -2.2564e+01, -4.0395e+02
3.21252274e+03, -3.3922e+01, 1.7398e+02, -1.1189e+01, 2.1722e+02, -2.2734e+01, -4.0324e+02
3.30056256e+03, -3.3937e+01, 1.7378e+02, -1.1017e+01, 2.1643e+02, -2.2921e+01, -4.0265e+02
3.39101513e+03, -3.3962e+01, 1.7337e+02, -1.0850e+01, 2.1554e+02, -2.3112e+01, -4.0218e+02
3.48394657e+03, -3.3878e+01, 1.7345e+02, -1.0684e+01, 2.1484e+02, -2.3194e+01, -4.0138e+02
3.57942481e+03, -3.3804e+01, 1.7316e+02, -1.0515e+01, 2.1396e+02, -2.3290e+01, -4.0080e+02
3.67751966e+03, -3.3854e+01, 1.7284e+02, -1.0379e+01, 2.1306e+02, -2.3475e+01, -4.0021e+02
3.77830281e+03, -3.3872e+01, 1.7237e+02, -1.0216e+01, 2.1208e+02, -2.3656e+01, -3.9971e+02
3.88184795e+03, -3.3892e+01, 1.7194e+02, -1.0064e+01, 2.1131e+02, -2.3828e+01, -3.9937e+02
3.98823076e+03, -3.3831e+01, 1.7228e+02, -9.8961e+00, 2.1039e+02, -2.3935e+01, -3.9812e+02
4.09752901e+03, -3.3830e+01, 1.7185e+02, -9.7505e+00, 2.0937e+02, -2.4080e+01, -3.9752e+02
4.20982260e+03, -3.3795e+01, 1.7137e+02, -9.6036e+00, 2.0819e+02, -2.4192e+01, -3.9681e+02
4.32519363e+03, -3.3888e+01, 1.7115e+02, -9.4511e+00, 2.0720e+02, -2.4437e+01, -3.9605e+02
4.44372641e+03, -3.3730e+01, 1.7048e+02, -9.2955e+00, 2.0610e+02, -2.4434e+01, -3.9563e+02
4.56550761e+03, -3.3763e+01, 1.7005e+02, -9.1361e+00, 2.0493e+02, -2.4627e+01, -3.9489e+02
4.69062625e+03, -3.3794e+01, 1.6963e+02, -9.0200e+00, 2.0381e+02, -2.4773e+01, -3.9418e+02
4.81917379e+03, -3.3739e+01, 1.6932e+02, -8.8542e+00, 2.0266e+02, -2.4885e+01, -3.9334e+02
4.95124420e+03, -3.3657e+01, 1.6883e+02, -8.7173e+00, 2.0136e+02, -2.4940e+01, -3.9252e+02
5.08693403e+03, -3.3685e+01, 1.6821e+02, -8.5804e+00, 2.0002e+02, -2.5104e+01, -3.9181e+02
5.22634246e+03, -3.3663e+01, 1.6793e+02, -8.4375e+00, 1.9882e+02, -2.5226e+01, -3.9089e+02
5.36957141e+03, -3.3655e+01, 1.6763e+02, -8.2955e+00, 1.9752e+02, -2.5359e+01, -3.8989e+02
5.51672558e+03, -3.3643e+01, 1.6654e+02, -8.1875e+00, 1.9609e+02, -2.5456e+01, -3.8955e+02
5.66791253e+03, -3.3603e+01, 1.6619e+02, -8.0593e+00, 1.9473e+02, -2.5544e+01, -3.8854e+02
5.82324280e+03, -3.3640e+01, 1.6587e+02, -7.9482e+00, 1.9316e+02, -2.5692e+01, -3.8729e+02
5.98282992e+03, -3.3681e+01, 1.6567e+02, -7.8226e+00, 1.9182e+02, -2.5859e+01, -3.8614e+02
6.14679055e+03, -3.3665e+01, 1.6458e+02, -7.7060e+00, 1.9022e+02, -2.5959e+01, -3.8564e+02
6.31524456e+03, -3.3597e+01, 1.6396e+02, -7.6012e+00, 1.8860e+02, -2.5995e+01, -3.8464e+02
6.48831509e+03, -3.3681e+01, 1.6329e+02, -7.5141e+00, 1.8723e+02, -2.6166e+01, -3.8394e+02
6.66612865e+03, -3.3630e+01, 1.6285e+02, -7.3944e+00, 1.8553e+02, -2.6235e+01, -3.8268e+02
6.84881522e+03, -3.3565e+01, 1.6168e+02, -7.2863e+00, 1.8378e+02, -2.6279e+01, -3.8210e+02
7.03650836e+03, -3.3686e+01, 1.6124e+02, -7.2294e+00, 1.8209e+02, -2.6457e+01, -3.8085e+02
7.22934526e+03, -3.3632e+01, 1.6050e+02, -7.1594e+00, 1.8046e+02, -2.6473e+01, -3.7996e+02
7.42746690e+03, -3.3659e+01, 1.5986e+02, -7.0703e+00, 1.7867e+02, -2.6589e+01, -3.7881e+02
7.63101809e+03, -3.3668e+01, 1.5961e+02, -7.0039e+00, 1.7697e+02, -2.6664e+01, -3.7736e+02
7.84014765e+03, -3.3728e+01, 1.5854e+02, -6.9704e+00, 1.7497e+02, -2.6757e+01, -3.7643e+02
8.05500845e+03, -3.3730e+01, 1.5791e+02, -6.9090e+00, 1.7328e+02, -2.6821e+01, -3.7537e+02
8.27575755e+03, -3.3751e+01, 1.5680e+02, -6.8472e+00, 1.7136e+02, -2.6904e+01, -3.7456e+02
8.50255632e+03, -3.3708e+01, 1.5586e+02, -6.8120e+00, 1.6920e+02, -2.6896e+01, -3.7334e+02
8.73557056e+03, -3.3795e+01, 1.5485e+02, -6.7845e+00, 1.6723e+02, -2.7010e+01, -3.7238e+02
8.97497060e+03, -3.3799e+01, 1.5401e+02, -6.7556e+00, 1.6521e+02, -2.7043e+01, -3.7120e+02
9.22093144e+03, -3.4010e+01, 1.5349e+02, -6.8271e+00, 1.6337e+02, -2.7183e+01, -3.6987e+02
9.47363289e+03, -3.3929e+01, 1.5258e+02, -6.7679e+00, 1.6153e+02, -2.7161e+01, -3.6895e+02
9.73325967e+03, -3.3815e+01, 1.5127e+02, -6.6791e+00, 1.5924e+02, -2.7135e+01, -3.6797e+02
1.00000016e+04, -3.3962e+01, 1.5086e+02, -6.7356e+00, 1.5745e+02, -2.7227e+01, -3.6660e+02
