% Moku:Go Frequency Response Analyzer
% Channel 1, DC coupling, 10 Vpp range, amplitude 20 mVpp, offset -100.0 mV, phase 0.000 deg
% Channel 2, DC coupling, 10 Vpp range, amplitude 20 mVpp, offset 0.000 0 V, phase 0.000 deg
% Logarithmic sweep from 1.000000 Hz to 20.00000 MHz with 512 pts, dynamic amplitude mode off, measuring fundamental, normalization off
% Averaging time 2.00 ms, 1 cycles; Settling time 100 us, 1 cycles
% Acquired 2025-09-09 T 14:25:23 -0400
% Frequency (Hz), Channel 1 Magnitude (dBVpp), Channel 1 Phase (deg), Channel 2 Magnitude (dBVpp), Channel 2 Phase (deg), Math (Ch 1 / Ch 2) Magnitude (dBVpp), Math (Ch 1 / Ch 2) Phase (deg)
5.36265256e+05, -7.5080e+01, -5.8683e+02, -7.1485e+01, -5.9563e+02, -3.5954e+00, 8.8010e+00
5.54201110e+05, -7.4211e+01, -6.0168e+02, -7.1848e+01, -5.8395e+02, -2.3639e+00, -1.7730e+01
5.72736844e+05, -7.9803e+01, -6.1076e+02, -7.5573e+01, -6.1982e+02, -4.2300e+00, 9.0649e+00
5.91892522e+05, -7.7703e+01, -6.2242e+02, -7.3213e+01, -6.0988e+02, -4.4903e+00, -1.2545e+01
6.11688877e+05, -8.0678e+01, -6.2708e+02, -7.7102e+01, -6.0792e+02, -3.5760e+00, -1.9151e+01
6.32147339e+05, -8.2238e+01, -5.9846e+02, -7.6193e+01, -5.9928e+02, -6.0454e+00, 8.1173e-01
6.53290052e+05, -8.2577e+01, -6.3279e+02, -7.4674e+01, -6.2951e+02, -7.9031e+00, -3.2852e+00
6.75139901e+05, -8.4464e+01, -5.9560e+02, -7.6465e+01, -6.3403e+02, -7.9983e+00, 3.8438e+01
6.97720537e+05, -8.5439e+01, -6.4741e+02, -8.6254e+01, -6.9663e+02, 8.1466e-01, 4.9219e+01
7.21056402e+05, -8.5345e+01, -6.6354e+02, -7.6588e+01, -6.4418e+02, -8.7573e+00, -1.9355e+01
7.45172755e+05, -8.6982e+01, -6.6261e+02, -8.0092e+01, -6.4088e+02, -6.8900e+00, -2.1729e+01
7.70095700e+05, -9.0142e+01, -6.2430e+02, -7.6100e+01, -6.0167e+02, -1.4043e+01, -2.2622e+01
7.95852215e+05, -8.6205e+01, -7.4492e+02, -7.9659e+01, -6.8606e+02, -6.5459e+00, -5.8868e+01
8.22470178e+05, -9.5558e+01, -7.8119e+02, -8.7582e+01, -7.1658e+02, -7.9762e+00, -6.4613e+01
8.49978402e+05, -8.5241e+01, -7.5315e+02, -8.0294e+01, -7.4219e+02, -4.9471e+00, -1.0961e+01
8.78406663e+05, -9.4002e+01, -7.2177e+02, -7.8339e+01, -6.6612e+02, -1.5662e+01, -5.5659e+01
9.07785731e+05, -8.9642e+01, -7.4824e+02, -8.8326e+01, -6.4226e+02, -1.3160e+00, -1.0598e+02
9.38147407e+05, -9.4479e+01, -6.6624e+02, -8.1389e+01, -6.5055e+02, -1.3090e+01, -1.5690e+01
9.69524556e+05, -9.4876e+01, -6.5472e+02, -7.9560e+01, -6.1640e+02, -1.5316e+01, -3.8314e+01
1.00195114e+06, -9.7971e+01, -7.8597e+02, -8.2968e+01, -5.4160e+02, -1.5002e+01, 1.1563e+02
1.03546226e+06, -1.0876e+02, -7.5471e+02, -9.8959e+01, -6.6199e+02, -9.8040e+00, 2.6727e+02
1.07009419e+06, -9.9360e+01, -7.1050e+02, -8.7808e+01, -6.9344e+02, -1.1552e+01, 3.4294e+02
1.10588441e+06, -9.0256e+01, -6.7333e+02, -8.8069e+01, -7.0292e+02, -2.1869e+00, 3.8958e+02
1.14287167e+06, -9.8537e+01, -6.4361e+02, -9.0639e+01, -5.7161e+02, -7.8984e+00, 2.8800e+02
1.18109600e+06, -9.3565e+01, -5.5504e+02, -8.5884e+01, -5.7235e+02, -7.6808e+00, 3.7730e+02
1.22059877e+06, -9.8198e+01, -7.3471e+02, -7.9973e+01, -4.3096e+02, -1.8225e+01, 4.1625e+02
1.26142275e+06, -9.3841e+01, -7.9181e+02, -8.8062e+01, -4.4045e+02, -5.7791e+00, 3.6864e+02
1.30361212e+06, -9.4122e+01, -8.3612e+02, -8.0836e+01, -4.2686e+02, -1.3285e+01, 3.1074e+02
1.34721255e+06, -8.7075e+01, -8.8170e+02, -8.1296e+01, -4.7697e+02, -5.7789e+00, 3.1527e+02
1.39227124e+06, -9.3955e+01, -9.7235e+02, -9.1376e+01, -4.3059e+02, -2.5792e+00, 1.7824e+02
1.43883695e+06, -9.3850e+01, -9.1571e+02, -9.1786e+01, -4.7109e+02, -2.0639e+00, 2.7538e+02
1.48696009e+06, -9.1164e+01, -8.9852e+02, -8.1595e+01, -5.2163e+02, -9.5692e+00, 3.4311e+02
1.53669275e+06, -8.7813e+01, -9.1558e+02, -8.0774e+01, -5.5104e+02, -7.0387e+00, 3.5546e+02
1.58808877e+06, -9.7209e+01, -9.9525e+02, -8.4301e+01, -6.6349e+02, -1.2908e+01, 3.8824e+02
1.64120376e+06, -8.5252e+01, -1.1623e+03, -7.7492e+01, -7.8139e+02, -7.7601e+00, 3.3908e+02
1.69609524e+06, -9.0644e+01, -1.0396e+03, -8.2229e+01, -6.6793e+02, -8.4157e+00, 3.4835e+02
1.75282261e+06, -9.7751e+01, -1.1078e+03, -9.2727e+01, -6.1837e+02, -5.0246e+00, 2.3053e+02
1.81144727e+06, -8.5733e+01, -1.0717e+03, -8.0270e+01, -6.9589e+02, -5.4634e+00, 3.4420e+02
1.87203269e+06, -9.1597e+01, -1.1989e+03, -8.2447e+01, -8.5031e+02, -9.1494e+00, 3.7138e+02
1.93464443e+06, -8.9129e+01, -1.0275e+03, -8.4529e+01, -6.7832e+02, -4.5999e+00, 3.7085e+02
1.99935028e+06, -9.5769e+01, -9.8409e+02, -9.1167e+01, -5.6109e+02, -4.6023e+00, 2.9700e+02
2.06622028e+06, -1.1345e+02, -9.6020e+02, -1.0789e+02, -7.0864e+02, -5.5630e+00, 4.6843e+02
2.13532680e+06, -9.1675e+01, -1.0615e+03, -8.2449e+01, -6.8758e+02, -9.2264e+00, 3.4610e+02
2.20674464e+06, -1.0295e+02, -1.0621e+03, -9.6408e+01, -7.7120e+02, -6.5447e+00, 4.2910e+02
2.28055112e+06, -1.0210e+02, -1.2293e+03, -9.3328e+01, -6.7395e+02, -8.7706e+00, 5.2469e+02
2.35682612e+06, -9.8812e+01, -1.2594e+03, -9.6440e+01, -5.8781e+02, -2.3723e+00, 4.0844e+02
2.43565220e+06, -9.4363e+01, -1.1459e+03, -8.5466e+01, -7.5932e+02, -8.8966e+00, 3.3340e+02
2.51711469e+06, -9.4580e+01, -1.1574e+03, -1.0343e+02, -8.6974e+02, 8.8498e+00, 4.3237e+02
2.60130176e+06, -9.8428e+01, -1.0739e+03, -9.4682e+01, -9.2402e+02, -3.7464e+00, 5.7009e+02
2.68830454e+06, -1.0168e+02, -9.2560e+02, -8.9061e+01, -7.6117e+02, -1.2623e+01, 5.5557e+02
2.77821720e+06, -9.4083e+01, -1.0475e+03, -8.8601e+01, -8.0923e+02, -5.4813e+00, 4.8175e+02
2.87113707e+06, -9.2518e+01, -1.0277e+03, -8.9721e+01, -6.5679e+02, -2.7966e+00, 3.4909e+02
2.96716472e+06, -9.5298e+01, -9.4681e+02, -9.2206e+01, -6.3119e+02, -3.0913e+00, 4.0438e+02
3.06640411e+06, -9.4248e+01, -8.5826e+02, -9.0703e+01, -7.5927e+02, -3.5447e+00, 2.6100e+02
3.16896264e+06, -9.6692e+01, -9.1379e+02, -9.2993e+01, -8.8981e+02, -3.6989e+00, 3.3602e+02
3.27495132e+06, -9.2540e+01, -8.7747e+02, -9.2892e+01, -8.5486e+02, 3.5216e-01, 3.3740e+02
3.38448489e+06, -1.0063e+02, -7.8682e+02, -9.7146e+01, -8.5288e+02, -3.4870e+00, 4.2606e+02
3.49768191e+06, -1.0544e+02, -7.5655e+02, -1.0248e+02, -1.0249e+03, -2.9580e+00, 2.6833e+02
3.61466489e+06, -9.7504e+01, -6.7767e+02, -1.0733e+02, -1.1075e+03, 9.8256e+00, 4.2980e+02
3.73556048e+06, -9.6120e+01, -5.7725e+02, -9.9272e+01, -1.2419e+03, 3.1515e+00, 3.0470e+02
3.86049952e+06, -9.7535e+01, -5.7370e+02, -9.2103e+01, -1.1234e+03, -5.4321e+00, 1.8973e+02
3.98961725e+06, -9.5149e+01, -5.1213e+02, -9.2544e+01, -1.0972e+03, -2.6051e+00, 2.2508e+02
4.12305344e+06, -9.9119e+01, -5.0330e+02, -9.5896e+01, -1.0644e+03, -3.2233e+00, 2.0113e+02
4.26095252e+06, -9.8491e+01, -3.9549e+02, -9.3674e+01, -1.2279e+03, -4.8172e+00, 1.1240e+02
4.40346375e+06, -9.8650e+01, -3.3325e+02, -9.9739e+01, -1.4033e+03, 1.0893e+00, -9.9231e+00
4.55074139e+06, -9.6887e+01, -2.2275e+02, -9.7071e+01, -1.2264e+03, 1.8418e-01, -7.6338e+01
4.70294486e+06, -1.0177e+02, -2.6693e+02, -1.0687e+02, -1.2225e+03, 5.0926e+00, -1.2445e+02
4.86023891e+06, -9.4832e+01, -1.6864e+02, -9.5745e+01, -1.1494e+03, 9.1296e-01, -9.9268e+01
5.02279379e+06, -9.2823e+01, -4.8269e+01, -9.6546e+01, -1.0697e+03, 3.7225e+00, -5.8557e+01
5.19078545e+06, -9.8515e+01, 1.8177e+01, -9.5320e+01, -9.3859e+02, -3.1948e+00, -1.2323e+02
5.36439575e+06, -9.8696e+01, 1.0645e+02, -9.6423e+01, -9.5770e+02, -2.2732e+00, -1.5847e+01
5.54381259e+06, -9.7949e+01, 1.3886e+02, -1.0451e+02, -8.0869e+02, 6.5567e+00, -1.3245e+02
5.72923018e+06, -1.0002e+02, 2.2744e+02, -9.6012e+01, -7.2063e+02, -4.0124e+00, -1.3192e+02
5.92084922e+06, -9.8658e+01, 2.5660e+02, -1.0401e+02, -8.0216e+02, 5.3524e+00, -2.1236e+01
6.11887713e+06, -9.7667e+01, 9.6548e+01, -1.1197e+02, -8.7179e+02, 1.4302e+01, -1.1166e+02
6.32352825e+06, -1.0010e+02, 1.1548e+02, -1.0214e+02, -8.0181e+02, 2.0395e+00, -1.6271e+02
6.53502411e+06, -1.0210e+02, 2.5289e+02, -1.0782e+02, -7.2446e+02, 5.7180e+00, -1.0265e+02
6.75359362e+06, -1.1005e+02, 3.7323e+02, -9.6723e+01, -7.0237e+02, -1.3323e+01, -4.3987e+00
6.97947338e+06, -1.0299e+02, 4.4454e+02, -1.0306e+02, -7.0263e+02, 6.8093e-02, 6.7166e+01
7.21290789e+06, -9.7648e+01, 5.7630e+02, -9.8599e+01, -6.1217e+02, 9.5092e-01, 1.0847e+02
7.45414981e+06, -9.8972e+01, 7.0628e+02, -9.3885e+01, -4.5530e+02, -5.0872e+00, 8.1578e+01
7.70346028e+06, -9.7488e+01, 8.1488e+02, -1.0111e+02, -5.8051e+02, 3.6214e+00, -4.4613e+01
7.96110915e+06, -9.2774e+01, 8.2507e+02, -1.0438e+02, -6.2390e+02, 1.1608e+01, 8.9779e+00
8.22737530e+06, -1.0503e+02, 7.3666e+02, -1.0913e+02, -6.6289e+02, 4.0993e+00, -4.0446e+01
8.50254697e+06, -1.0190e+02, 6.9924e+02, -1.0779e+02, -6.2859e+02, 5.8992e+00, -1.1217e+02
8.78692198e+06, -9.8338e+01, 8.4252e+02, -1.0573e+02, -6.1211e+02, 7.3960e+00, 1.4633e+01
9.08080816e+06, -1.0407e+02, 1.0174e+03, -9.4944e+01, -5.2658e+02, -9.1287e+00, 1.0402e+02
9.38452362e+06, -9.7672e+01, 1.1920e+03, -9.8296e+01, -6.1392e+02, 6.2396e-01, 5.9611e+00
9.69839710e+06, -9.6253e+01, 1.2043e+03, -1.1374e+02, -5.3160e+02, 1.7486e+01, -6.4088e+01
1.00227684e+07, -1.0752e+02, 1.3487e+03, -1.0039e+02, -5.2126e+02, -7.1300e+00, 6.9981e+01
1.03579885e+07, -1.1163e+02, 1.3418e+03, -1.0069e+02, -3.6157e+02, -1.0944e+01, -9.6608e+01
1.07044203e+07, -1.0102e+02, 1.5192e+03, -1.1478e+02, -4.0598e+02, 1.3761e+01, -2.3482e+02
1.10624389e+07, -8.9397e+01, 1.6347e+03, -8.4837e+01, -5.0839e+02, -4.5600e+00, -3.7693e+02
1.14324317e+07, -1.0779e+02, 1.6657e+03, -9.4382e+01, -4.7642e+02, -1.3413e+01, -3.7784e+02
1.18147992e+07, -1.0432e+02, 1.6132e+03, -1.0658e+02, -3.4795e+02, 2.2560e+00, -1.9890e+02
1.22099554e+07, -9.9174e+01, 1.6576e+03, -9.5612e+01, -4.1923e+02, -3.5625e+00, -8.3208e+01
1.26183279e+07, -1.0879e+02, 1.6489e+03, -1.0147e+02, -4.9759e+02, -7.3219e+00, -1.3528e+01
1.30403587e+07, -1.0345e+02, 1.5987e+03, -9.8161e+01, -3.7777e+02, -5.2871e+00, -1.8351e+02
1.34765048e+07, -9.9094e+01, 1.4919e+03, -1.0641e+02, -3.1937e+02, 7.3124e+00, -3.4869e+02
1.39272381e+07, -9.5386e+01, 1.3721e+03, -1.0131e+02, -3.8374e+02, 5.9248e+00, -4.0413e+02
1.43930466e+07, -9.8441e+01, 1.5423e+03, -9.3843e+01, -3.6757e+02, -4.5971e+00, -2.5016e+02
1.48744344e+07, -1.0559e+02, 1.4404e+03, -9.5779e+01, -2.6182e+02, -9.8099e+00, -9.7759e+01
1.53719227e+07, -1.0959e+02, 1.6104e+03, -9.9289e+01, -2.7605e+02, -1.0298e+01, -2.7350e+02
1.58860499e+07, -1.0302e+02, 1.5140e+03, -9.8688e+01, -2.7748e+02, -4.3335e+00, -3.6855e+02
1.64173725e+07, -1.1354e+02, 1.6355e+03, -1.0651e+02, -2.6231e+02, -7.0327e+00, -2.6223e+02
1.69664657e+07, -9.6674e+01, 1.6714e+03, -1.0993e+02, -2.6142e+02, 1.3254e+01, -2.2720e+02
1.75339238e+07, -9.3013e+01, 1.8283e+03, -9.8943e+01, -2.3735e+02, 5.9302e+00, -9.4363e+01
1.81203610e+07, -1.0265e+02, 1.9383e+03, -1.0033e+02, -2.8131e+02, -2.3278e+00, 5.9584e+01
1.87264121e+07, -1.0494e+02, 1.7811e+03, -9.8526e+01, -3.9309e+02, -6.4110e+00, 1.4183e+01
1.93527331e+07, -1.0687e+02, 1.6466e+03, -9.9114e+01, -3.2861e+02, -7.7573e+00, 1.7517e+02
2.00000019e+07, -9.5019e+01, 1.6489e+03, -9.3681e+01, -2.5472e+02, -1.3381e+00, 1.0364e+02
